AñoMes;CityPair_IATA;Aerolinea Nombre;Av. General;Comercial;TotalPasajeros
2025-04;MDZ - NQN;Aerolíneas Argentinas;;3845;3845
2025-04;MDZ - NQN;American Jet;;208;208
2025-04;MDZ - POA;Aerolíneas Argentinas;;123;123
2025-04;MDZ - PTY;Copa Airlines;;5882;5882
2025-04;MDZ - ROS;Aerolíneas Argentinas;;1331;1331
2025-04;MDZ - SCL;Copa Airlines;;133;133
2025-04;MDZ - SCL;JetSMART Airlines;;5772;5772
2025-04;MDZ - SCL;LATAM;;11386;11386
2025-04;MDZ - SCL;Sky Airline;;11358;11358
2025-04;MDZ - SDE;American Jet;;80;80
2025-04;MDZ - SLA;Aerolíneas Argentinas;;1232;1232
2025-04;MDZ - SLA;JetSMART Airlines;;4740;4740
2025-04;MDZ - TUC;American Jet;19;19;38
2025-04;MDZ - VME;Fuerza Aérea Argentina;32;;32
2025-04;MPN - RGL;LATAM;;160;160
2025-04;NQN - NQN;American Jet;;120;120
2025-04;NQN - ROS;Aerolíneas Argentinas;;1128;1128
2025-04;NQN - SLA;JetSMART Airlines;;6241;6241
2025-04;PSS - PSS;Aerolíneas Argentinas;;48;48
2025-04;PSS - SDE;American Jet;;38;38
2025-04;PTY - ROS;Copa Airlines;;9355;9355
2025-04;PUJ - TUC;Aerolíneas Argentinas;;1066;1066
2025-04;RCQ - SLA;Fuerza Aérea Argentina;19;;19
2025-04;REL - RSA;American Jet;19;;19
2025-04;RGA - RGL;LADE - Líneas Aéreas Del Estado;;93;93
2025-04;RGA - USH;LADE - Líneas Aéreas Del Estado;;57;57
2025-04;RGL - USH;Aerolíneas Argentinas;;37;37
2025-04;RGL - USH;LADE - Líneas Aéreas Del Estado;;185;185
2025-04;ROS - SLA;Aerolíneas Argentinas;;1166;1166
2025-04;SCL - SFN;Andes Líneas Aéreas;;270;270
2025-04;SDE - SFN;American Jet;20;59;79
2025-04;SDE - VVI;American Jet;;95;95
2025-04;SFN - UIO;Andes Líneas Aéreas;;111;111
2025-04;SLA - SLA;American Jet;;30;30
2025-05;AEP - AFA;Aerolíneas Argentinas;;2943;2943
2025-05;AEP - AQP;Aerolíneas Argentinas;;68;68
2025-05;AEP - ASU;Aerolíneas Argentinas;;5621;5621
2025-05;AEP - ASU;Amaszonas;;3749;3749
2025-05;AEP - ASU;JetSMART Airlines;;5793;5793
2025-05;AEP - BGA;Aerolíneas Argentinas;;113;113
2025-05;AEP - BHI;Aerolíneas Argentinas;;20828;20828
2025-05;AEP - BHI;Fuerza Aérea Argentina;18;;18
2025-05;AEP - BHI;JetSMART Airlines;;76;76
2025-05;AEP - BHI;LADE - Líneas Aéreas Del Estado;;14;14
2025-05;AEP - BOG;Aerolíneas Argentinas;;5951;5951
2025-05;AEP - BOG;Avianca;;4238;4238
2025-05;AEP - BRC;Aerolíneas Argentinas;;44931;44931
2025-05;AEP - BRC;Andes Líneas Aéreas;;694;694
2025-05;AEP - BRC;Flybondi;;13731;13731
2025-05;AEP - BRC;JetSMART Airlines;;31856;31856
2025-05;AEP - BSB;Fuerza Aérea Brasilera;12;;12
2025-05;AEP - BSB;Gol Transportes Aéreos;;6119;6119
2025-05;AEP - BVB;Gol Transportes Aéreos;;84;84
2025-05;AEP - CNF;Gol Transportes Aéreos;;2057;2057
2025-05;AEP - CNQ;Aerolíneas Argentinas;;6489;6489
2025-05;AEP - CNQ;Flybondi;;9667;9667
2025-05;AEP - COR;Aerolíneas Argentinas;;58920;58920
2025-05;AEP - COR;Andes Líneas Aéreas;;176;176
2025-05;AEP - COR;Flybondi;;22212;22212
2025-05;AEP - COR;Fuerza Aérea Argentina;19;;19
2025-05;AEP - COR;JetSMART Airlines;;44961;44961
2025-05;AEP - CPC;Aerolíneas Argentinas;;10695;10695
2025-05;AEP - CPC;Flybondi;;142;142
2025-05;AEP - CPC;JetSMART Airlines;;9976;9976
2025-05;AEP - CRD;Aerolíneas Argentinas;;26245;26245
2025-05;AEP - CRD;Flybondi;;4149;4149
2025-05;AEP - CRD;JetSMART Airlines;;5930;5930
2025-05;AEP - CTC;Aerolíneas Argentinas;;6436;6436
2025-05;AEP - CTC;Flybondi;;250;250
2025-05;AEP - CWB;Aerolíneas Argentinas;;2485;2485
2025-05;AEP - CWB;Gol Transportes Aéreos;;153;153
2025-05;AEP - EQS;Aerolíneas Argentinas;;4189;4189
2025-05;AEP - EQS;JetSMART Airlines;;90;90
2025-05;AEP - FLN;Flybondi;;266;266
2025-05;AEP - FLN;Gol Transportes Aéreos;;9780;9780
2025-05;AEP - FLN;JetSMART Airlines;;5768;5768
2025-05;AEP - FMA;Aerolíneas Argentinas;;7942;7942
2025-05;AEP - FOR;Gol Transportes Aéreos;;1317;1317
2025-05;AEP - FOR;TAM Linhas Aéreas;;131;131
2025-05;AEP - FTE;Aerolíneas Argentinas;;19474;19474
2025-05;AEP - FTE;Flybondi;;1212;1212
2025-05;AEP - GIG;Aerolíneas Argentinas;;28958;28958
2025-05;AEP - GIG;Brazilian Air Force;11;;11
2025-05;AEP - GIG;Flybondi;;8945;8945
2025-05;AEP - GIG;Gol Transportes Aéreos;;18124;18124
2025-05;AEP - GIG;JetSMART Airlines;;15283;15283
2025-05;AEP - GIG;TAM Linhas Aéreas;;273;273
2025-05;AEP - GRU;Aerolíneas Argentinas;;18668;18668
2025-05;AEP - GRU;Flybondi;;4589;4589
2025-05;AEP - GRU;Gol Transportes Aéreos;;42362;42362
2025-05;AEP - GRU;JetSMART Airlines;;156;156
2025-05;AEP - GRU;TAM Linhas Aéreas;;44929;44929
2025-05;AEP - IGR;Aerolíneas Argentinas;;45383;45383
2025-05;AEP - IGR;Flybondi;;19494;19494
2025-05;AEP - IGR;JetSMART Airlines;;41393;41393
2025-05;AEP - IRJ;Aerolíneas Argentinas;;6720;6720
2025-05;AEP - JUJ;Aerolíneas Argentinas;;17211;17211
2025-05;AEP - JUJ;Flybondi;;7015;7015
2025-05;AEP - LIM;Aerolíneas Argentinas;;8597;8597
2025-05;AEP - LIM;Avianca;;154;154
2025-05;AEP - LIM;JetSMART Airlines;;9480;9480
2025-05;AEP - LIM;LATAM Perú;;17031;17031
2025-05;AEP - LIM;Sky Airline;;6654;6654
2025-05;AEP - LUQ;Aerolíneas Argentinas;;4981;4981
2025-05;AEP - MDQ;Aerolíneas Argentinas;;17514;17514
2025-05;AEP - MDQ;Flybondi;;90;90
2025-05;AEP - MDQ;JetSMART Airlines;;139;139
2025-05;AEP - MDQ;LADE - Líneas Aéreas Del Estado;65;54;119
2025-05;AEP - MDZ;Aerolíneas Argentinas;;48609;48609
2025-05;AEP - MDZ;Andes Líneas Aéreas;;376;376
2025-05;AEP - MDZ;Flybondi;;15068;15068
2025-05;AEP - MDZ;JetSMART Airlines;;50263;50263
2025-05;AEP - MVD;Aerolíneas Argentinas;;12009;12009
2025-05;AEP - MVD;Avianca;;178;178
2025-05;AEP - NAT;Gol Transportes Aéreos;;1364;1364
2025-05;AEP - NQN;Aerolíneas Argentinas;;39828;39828
2025-05;AEP - NQN;Flybondi;;9442;9442
2025-05;AEP - NQN;JetSMART Airlines;;29862;29862
2025-05;AEP - PDP;Aerolíneas Argentinas;;3057;3057
2025-05;AEP - PMQ;American Jet;;131;131
2025-05;AEP - PMY;Aerolíneas Argentinas;;5739;5739
2025-05;AEP - PMY;Flybondi;;3100;3100
2025-05;AEP - POA;Aerolíneas Argentinas;;3635;3635
2025-05;AEP - POA;Gol Transportes Aéreos;;1548;1548
2025-05;AEP - POA;TAM Linhas Aéreas;;345;345
2025-05;AEP - PRA;Aerolíneas Argentinas;;3755;3755
2025-05;AEP - PSS;Aerolíneas Argentinas;;16166;16166
2025-05;AEP - PSS;Flybondi;;10665;10665
2025-05;AEP - RCU;Aerolíneas Argentinas;;2031;2031
2025-05;AEP - REC;Gol Transportes Aéreos;;2468;2468
2025-05;AEP - REL;Aerolíneas Argentinas;;17110;17110
2025-05;AEP - REL;Jet Aviation;;174;174
2025-05;AEP - REL;JetSMART Airlines;;4831;4831
2025-05;AEP - RES;Aerolíneas Argentinas;;14148;14148
2025-05;AEP - RES;JetSMART Airlines;;6568;6568
2025-05;AEP - RGA;Aerolíneas Argentinas;;10497;10497
2025-05;AEP - RGL;Aerolíneas Argentinas;;13234;13234
2025-05;AEP - RGL;Flybondi;;702;702
2025-05;AEP - RGL;JetSMART Airlines;;47;47
2025-05;AEP - RHD;Aerolíneas Argentinas;;1314;1314
2025-05;AEP - RLO;Aerolíneas Argentinas;;1293;1293
2025-05;AEP - ROS;Aerolíneas Argentinas;;14209;14209
2025-05;AEP - RSA;Aerolíneas Argentinas;;3653;3653
2025-05;AEP - SCL;Aerolíneas Argentinas;;20685;20685
2025-05;AEP - SCL;JetSMART Airlines;;19637;19637
2025-05;AEP - SCL;LATAM;;31773;31773
2025-05;AEP - SCL;Sky Airline;;17556;17556
2025-05;AEP - SCL;TAM Linhas Aéreas;;308;308
2025-05;AEP - SDE;Aerolíneas Argentinas;;9732;9732
2025-05;AEP - SDE;American Jet;;70;70
2025-05;AEP - SDE;Andes Líneas Aéreas;;79;79
2025-05;AEP - SDE;Flybondi;;7697;7697
2025-05;AEP - SFN;Aerolíneas Argentinas;;7342;7342
2025-05;AEP - SLA;Aerolíneas Argentinas;;36337;36337
2025-05;AEP - SLA;Andes Líneas Aéreas;;316;316
2025-05;AEP - SLA;Flybondi;;9419;9419
2025-05;AEP - SLA;JetSMART Airlines;;20574;20574
2025-05;AEP - SSA;Aerolíneas Argentinas;;2033;2033
2025-05;AEP - SSA;Gol Transportes Aéreos;;3415;3415
2025-05;AEP - TUC;Aerolíneas Argentinas;;28713;28713
2025-05;AEP - TUC;Flybondi;;11756;11756
2025-05;AEP - TUC;JetSMART Airlines;;9955;9955
2025-05;AEP - UAQ;Aerolíneas Argentinas;;10934;10934
2025-05;AEP - UAQ;Flybondi;;4542;4542
2025-05;AEP - USH;Aerolíneas Argentinas;;24817;24817
2025-05;AEP - USH;Flybondi;;2668;2668
2025-05;AEP - USH;JetSMART Airlines;;1209;1209
2025-05;AEP - VDM;Aerolíneas Argentinas;;3004;3004
2025-05;AEP - VMA;Aerolíneas Argentinas;;35;35
2025-05;AEP - VVI;Aerolíneas Argentinas;;1358;1358
2025-05;AKL - COR;Amaszonas;;28;28
2025-05;AMS - EZE;KLM;;13952;13952
2025-05;AQP - IRJ;Aerolíneas Argentinas;;71;71
2025-05;ASU - COR;Air Europa;;122;122
2025-05;ASU - COR;Amaszonas;;906;906
2025-05;ASU - COR;LATAM;;179;179
2025-05;ASU - JUJ;Amaszonas;;212;212
2025-05;ASU - MDZ;Aerolíneas Argentinas;;57;57
2025-05;ASU - SLA;Amaszonas;;382;382
2025-05;ATL - EZE;Delta Air Lines;;15036;15036
2025-05;BCN - EZE;Iberia Airlines;;12849;12849
2025-05;BHI - BRC;LADE - Líneas Aéreas Del Estado;49;210;259
2025-05;BHI - CRD;LADE - Líneas Aéreas Del Estado;17;60;77
2025-05;BHI - EZE;Aerolíneas Argentinas;;1329;1329
2025-05;BHI - MDQ;LADE - Líneas Aéreas Del Estado;102;128;230
2025-05;BOG - EZE;Avianca;;29513;29513
2025-05;BPS - EZE;Gol Transportes Aéreos;;1140;1140
2025-05;BRC - COR;Aerolíneas Argentinas;;4116;4116
2025-05;BRC - COR;Flybondi;;3720;3720
2025-05;BRC - EZE;Aerolíneas Argentinas;;11900;11900
2025-05;BRC - EZE;Andes Líneas Aéreas;;1528;1528
2025-05;BRC - EZE;Flybondi;;3736;3736
2025-05;BRC - EZE;JetSMART Airlines;;14289;14289
2025-05;BRC - EZE;Lufthansa;;85;85
2025-05;BRC - MDZ;Aerolíneas Argentinas;;2376;2376
2025-05;BSB - EZE;Gol Transportes Aéreos;;1566;1566
2025-05;CBB - EZE;Boliviana de Aviacion;;300;300
2025-05;CDG - EZE;Air France;;17139;17139
2025-05;CLO - EZE;Aerolíneas Argentinas;;171;171
2025-05;CNF - EZE;Aerolíneas Argentinas;;68;68
2025-05;CNF - SFN;Aerolíneas Argentinas;;237;237
2025-05;CNQ - EZE;Aerolíneas Argentinas;;79;79
2025-05;CNQ - EZE;Flybondi;;258;258
2025-05;CNQ - PSS;Flybondi;;57;57
2025-05;COR - CRD;Aerolíneas Argentinas;;2001;2001
2025-05;COR - EZE;Aerolíneas Argentinas;;10247;10247
2025-05;COR - EZE;Andes Líneas Aéreas;;130;130
2025-05;COR - EZE;Copa Airlines;;68;68
2025-05;COR - EZE;Flybondi;;1789;1789
2025-05;COR - EZE;JetSMART Airlines;;961;961
2025-05;COR - FDO;Flybondi;;89;89
2025-05;COR - GIG;Aerolíneas Argentinas;;2242;2242
2025-05;COR - GIG;Gol Transportes Aéreos;;6652;6652
2025-05;COR - GRU;Aerolíneas Argentinas;;247;247
2025-05;COR - GRU;Copa Airlines;;144;144
2025-05;COR - GRU;Gol Transportes Aéreos;;4042;4042
2025-05;COR - IGR;Aerolíneas Argentinas;;3375;3375
2025-05;COR - JUJ;Aerolíneas Argentinas;;2734;2734
2025-05;COR - LIM;JetSMART Airlines;;272;272
2025-05;COR - LIM;LATAM Perú;;9130;9130
2025-05;COR - MAD;Air Europa;;8048;8048
2025-05;COR - MCZ;Flybondi;;116;116
2025-05;COR - MDQ;Aerolíneas Argentinas;;69;69
2025-05;COR - MDQ;Fuerza Aérea Argentina;14;;14
2025-05;COR - MDZ;Aerolíneas Argentinas;;7520;7520
2025-05;COR - NQN;Aerolíneas Argentinas;;6723;6723
2025-05;COR - NQN;Flybondi;;4741;4741
2025-05;COR - PTY;Copa Airlines;;17966;17966
2025-05;COR - PUJ;Aerolíneas Argentinas;;3436;3436
2025-05;COR - REC;Gol Transportes Aéreos;;1076;1076
2025-05;COR - ROS;Copa Airlines;;147;147
2025-05;COR - SCL;LATAM;;11011;11011
2025-05;COR - SLA;Aerolíneas Argentinas;;4417;4417
2025-05;COR - SLA;Flybondi;;4408;4408
2025-05;COR - SLA;JetSMART Airlines;;86;86
2025-05;COR - TUC;Aerolíneas Argentinas;;2841;2841
2025-05;COR - TUC;Flybondi;;90;90
2025-05;CRD - EZE;Aerolíneas Argentinas;;1531;1531
2025-05;CRD - EZE;Flybondi;;633;633
2025-05;CRD - EZE;JetSMART Airlines;;132;132
2025-05;CRD - FTE;LADE - Líneas Aéreas Del Estado;27;103;130
2025-05;CRD - NQN;Aerolíneas Argentinas;;4173;4173
2025-05;CRD - PMQ;LADE - Líneas Aéreas Del Estado;39;34;73
2025-05;CTC - EZE;Aerolíneas Argentinas;;52;52
2025-05;CTC - IRJ;Aerolíneas Argentinas;;957;957
2025-05;CUC - EZE;Aerolíneas Argentinas;;59;59
2025-05;CUC - SDE;Aerolíneas Argentinas;;55;55
2025-05;CUN - EZE;Aerolíneas Argentinas;;10070;10070
2025-05;EOH - EZE;Avianca;;175;175
2025-05;EPA - MDQ;Fuerza Aérea Argentina;11;;11
2025-05;EQS - EZE;Aerolíneas Argentinas;;336;336
2025-05;EZE - EZE;Aerolíneas Argentinas;;134;134
2025-05;EZE - EZE;Copa Airlines;;78;78
2025-05;EZE - EZE;Flybondi;;70;70
2025-05;EZE - FCO;Aerolíneas Argentinas;;8617;8617
2025-05;EZE - FCO;Air Europa;;286;286
2025-05;EZE - FCO;Air France;;215;215
2025-05;EZE - FCO;ITA Airways;;23950;23950
2025-05;EZE - FLN;Flybondi;;143;143
2025-05;EZE - FLN;Gol Transportes Aéreos;;1841;1841
2025-05;EZE - FMA;Aerolíneas Argentinas;;656;656
2025-05;EZE - FOR;Gol Transportes Aéreos;;1095;1095
2025-05;EZE - FOR;Iberia Airlines;;342;342
2025-05;EZE - FRA;Lufthansa;;19598;19598
2025-05;EZE - FTE;Aerolíneas Argentinas;;5685;5685
2025-05;EZE - FTE;Andes Líneas Aéreas;;298;298
2025-05;EZE - FTE;Flybondi;;3791;3791
2025-05;EZE - GIG;Aerolíneas Argentinas;;151;151
2025-05;EZE - GIG;Air Canada;;161;161
2025-05;EZE - GIG;British Airways;;8739;8739
2025-05;EZE - GIG;Emirates Airline;;8820;8820
2025-05;EZE - GIG;Flybondi;;7302;7302
2025-05;EZE - GIG;Gol Transportes Aéreos;;10587;10587
2025-05;EZE - GIG;JetSMART Airlines;;2230;2230
2025-05;EZE - GIG;TAM Linhas Aéreas;;99;99
2025-05;EZE - GRU;Aerolíneas Argentinas;;68;68
2025-05;EZE - GRU;Air Canada;;5599;5599
2025-05;EZE - GRU;British Airways;;381;381
2025-05;EZE - GRU;Emirates Airline;;334;334
2025-05;EZE - GRU;Ethiopian Airlines;;10056;10056
2025-05;EZE - GRU;Flybondi;;642;642
2025-05;EZE - GRU;Gol Transportes Aéreos;;1007;1007
2025-05;EZE - GRU;Lufthansa;;578;578
2025-05;EZE - GRU;Swiss International Air Lines;;2154;2154
2025-05;EZE - GRU;TAM Linhas Aéreas;;5818;5818
2025-05;EZE - GRU;Turkish Airlines;;11579;11579
2025-05;EZE - GYE;Aerolíneas Argentinas;;149;149
2025-05;EZE - GYE;Avianca;;2042;2042
2025-05;EZE - GYE;Avianca Costa Rica;;2325;2325
2025-05;EZE - GYE;LATAM Ecuador;;222;222
2025-05;EZE - IAH;United Airlines;;14871;14871
2025-05;EZE - IGR;Aerolíneas Argentinas;;11772;11772
2025-05;EZE - IGR;Flybondi;;7534;7534
2025-05;EZE - IGR;JetSMART Airlines;;9917;9917
2025-05;EZE - JFK;American Airlines;;15485;15485
2025-05;EZE - JPA;Gol Transportes Aéreos;;488;488
2025-05;EZE - JUJ;Aerolíneas Argentinas;;2736;2736
2025-05;EZE - JUJ;Flybondi;;6809;6809
2025-05;EZE - LHR;British Airways;;286;286
2025-05;EZE - LIM;Avianca;;180;180
2025-05;EZE - LIM;LATAM Ecuador;;6409;6409
2025-05;EZE - LIM;LATAM Perú;;16436;16436
2025-05;EZE - LIM;Sky Airline;;1181;1181
2025-05;EZE - MAD;Aerolíneas Argentinas;;22407;22407
2025-05;EZE - MAD;Air Europa;;19472;19472
2025-05;EZE - MAD;Iberia Airlines;;51823;51823
2025-05;EZE - MCZ;Gol Transportes Aéreos;;671;671
2025-05;EZE - MDE;Avianca;;9549;9549
2025-05;EZE - MDZ;Aerolíneas Argentinas;;9468;9468
2025-05;EZE - MDZ;Andes Líneas Aéreas;;514;514
2025-05;EZE - MDZ;Flybondi;;2741;2741
2025-05;EZE - MDZ;JetSMART Airlines;;3775;3775
2025-05;EZE - MEX;Aeroméxico;;14809;14809
2025-05;EZE - MIA;Aerolíneas Argentinas;;26182;26182
2025-05;EZE - MIA;American Airlines;;30090;30090
2025-05;EZE - MID;Aerolíneas Argentinas;;214;214
2025-05;EZE - MVD;Aerolíneas Argentinas;;128;128
2025-05;EZE - MVD;Air Europa;;263;263
2025-05;EZE - MVD;Andes Líneas Aéreas;;89;89
2025-05;EZE - MVD;Iberia Airlines;;480;480
2025-05;EZE - MVD;LATAM;;151;151
2025-05;EZE - MVD;TAM Linhas Aéreas;;107;107
2025-05;EZE - NQN;Aerolíneas Argentinas;;5420;5420
2025-05;EZE - NQN;Flybondi;;262;262
2025-05;EZE - NQN;JetSMART Airlines;;2590;2590
2025-05;EZE - PMY;Aerolíneas Argentinas;;84;84
2025-05;EZE - PMY;Flybondi;;122;122
2025-05;EZE - PSS;Aerolíneas Argentinas;;1305;1305
2025-05;EZE - PSS;Flybondi;;670;670
2025-05;EZE - PTY;Arajet;;150;150
2025-05;EZE - PTY;Boliviana de Aviacion;;150;150
2025-05;EZE - PTY;Copa Airlines;;38363;38363
2025-05;EZE - PUJ;Aerolíneas Argentinas;;12537;12537
2025-05;EZE - PUJ;Arajet;;9297;9297
2025-05;EZE - PUJ;Avianca Costa Rica;;179;179
2025-05;EZE - REL;Aerolíneas Argentinas;;120;120
2025-05;EZE - REL;JetSMART Airlines;;141;141
2025-05;EZE - RES;Aerolíneas Argentinas;;1178;1178
2025-05;EZE - RES;JetSMART Airlines;;111;111
2025-05;EZE - RGA;Aerolíneas Argentinas;;184;184
2025-05;EZE - RGL;Flybondi;;194;194
2025-05;EZE - ROS;Aerolíneas Argentinas;;1766;1766
2025-05;EZE - ROS;American Jet;;74;74
2025-05;EZE - ROS;Boliviana de Aviacion;;59;59
2025-05;EZE - SCL;Aerolíneas Argentinas;;69;69
2025-05;EZE - SCL;British Airways;;174;174
2025-05;EZE - SCL;JetSMART Airlines;;1840;1840
2025-05;EZE - SCL;KLM;;8345;8345
2025-05;EZE - SCL;LATAM;;24670;24670
2025-05;EZE - SCL;Sky Airline;;4298;4298
2025-05;EZE - SDE;Aerolíneas Argentinas;;603;603
2025-05;EZE - SDE;American Jet;;50;50
2025-05;EZE - SDE;Andes Líneas Aéreas;;79;79
2025-05;EZE - SDE;Flybondi;;188;188
2025-05;EZE - SLA;Aerolíneas Argentinas;;8483;8483
2025-05;EZE - SLA;Andes Líneas Aéreas;;335;335
2025-05;EZE - SLA;Flybondi;;4237;4237
2025-05;EZE - SLA;JetSMART Airlines;;1219;1219
2025-05;EZE - SSA;Sky Airline;;1736;1736
2025-05;EZE - TER;Air France;;281;281
2025-05;EZE - TUC;Aerolíneas Argentinas;;6298;6298
2025-05;EZE - TUC;American Jet;30;28;58
2025-05;EZE - TUC;Flybondi;;1991;1991
2025-05;EZE - TUC;JetSMART Airlines;;4432;4432
2025-05;EZE - UAQ;Aerolíneas Argentinas;;630;630
2025-05;EZE - UAQ;Flybondi;;558;558
2025-05;EZE - UIO;Aerolíneas Argentinas;;69;69
2025-05;EZE - UIO;Avianca;;1774;1774
2025-05;EZE - UIO;Avianca Costa Rica;;2083;2083
2025-05;EZE - UIO;LATAM Ecuador;;144;144
2025-05;EZE - USH;Aerolíneas Argentinas;;6939;6939
2025-05;EZE - USH;Flybondi;;2797;2797
2025-05;EZE - USH;JetSMART Airlines;;1136;1136
2025-05;EZE - VVI;Boliviana de Aviacion;;16021;16021
2025-05;FDO - MVD;Fuerza Aérea Uruguaya;10;;10
2025-05;FTE - FTE;Aerolíneas Argentinas;;73;73
2025-05;FTE - PMQ;LADE - Líneas Aéreas Del Estado;12;21;33
2025-05;FTE - RGL;LADE - Líneas Aéreas Del Estado;13;79;92
2025-05;FTE - USH;Aerolíneas Argentinas;;5395;5395
2025-05;FTE - USH;Flybondi;;1052;1052
2025-05;FTE - USH;LADE - Líneas Aéreas Del Estado;;20;20
2025-05;GIG - MDZ;JetSMART Airlines;;784;784
2025-05;GIG - ROS;Gol Transportes Aéreos;;4267;4267
2025-05;GIG - SDE;Aerolíneas Argentinas;;135;135
2025-05;GRU - MDZ;Gol Transportes Aéreos;;5551;5551
2025-05;GRU - MDZ;JetSMART Airlines;;167;167
2025-05;GRU - MDZ;TAM Linhas Aéreas;;5185;5185
2025-05;GRU - SLA;Aerolíneas Argentinas;;528;528
2025-05;IGR - ROS;Aerolíneas Argentinas;;2009;2009
2025-05;IGR - SLA;Aerolíneas Argentinas;;1502;1502
2025-05;JUJ - MDZ;American Jet;15;21;36
2025-05;LIM - MDZ;LATAM;;385;385
2025-05;LIM - MDZ;LATAM Perú;;5728;5728
2025-05;LIM - ROS;LATAM Perú;;3550;3550
2025-05;LIM - SLA;LATAM Perú;;5573;5573
2025-05;LUQ - LUQ;Aerolíneas Argentinas;;41;41
2025-05;MDQ - MDZ;Aerolíneas Argentinas;;1045;1045
2025-05;MDZ - NQN;Aerolíneas Argentinas;;4498;4498
2025-05;MDZ - NQN;American Jet;;251;251
2025-05;MDZ - POA;Aerolíneas Argentinas;;120;120
2025-05;MDZ - PTY;Copa Airlines;;6598;6598
2025-05;MDZ - ROS;Aerolíneas Argentinas;;1427;1427
2025-05;MDZ - SCL;Aerovías DAP;;21;21
2025-05;MDZ - SCL;JetSMART Airlines;;6183;6183
2025-05;MDZ - SCL;LATAM;;12629;12629
2025-05;MDZ - SCL;Sky Airline;;11046;11046
2025-05;MDZ - SLA;Aerolíneas Argentinas;;1393;1393
2025-05;MDZ - SLA;JetSMART Airlines;;4865;4865
2025-05;MDZ - TUC;Aerolíneas Argentinas;;86;86
2025-05;MPN - RGL;LATAM;;75;75
2025-05;NQN - NQN;Aerolíneas Argentinas;;84;84
2025-05;NQN - NQN;American Jet;;121;121
2025-05;NQN - ROS;Aerolíneas Argentinas;;881;881
2025-05;NQN - SLA;JetSMART Airlines;;6701;6701
2025-05;PTY - ROS;Copa Airlines;;12435;12435
2025-05;PUJ - TUC;Aerolíneas Argentinas;;1047;1047
2025-05;PUQ - RGL;LATAM;;12;12
2025-05;RGA - RGL;LADE - Líneas Aéreas Del Estado;13;113;126
2025-05;RGA - USH;LADE - Líneas Aéreas Del Estado;12;59;71
2025-05;RGL - USH;LADE - Líneas Aéreas Del Estado;15;162;177
2025-05;ROS - SCL;Aerolíneas Argentinas;;57;57
2025-05;ROS - SCL;LATAM;;247;247
2025-05;ROS - SLA;Aerolíneas Argentinas;;1231;1231
2025-05;RSA - RSA;Aerolíneas Argentinas;;43;43
2025-05;SDE - UIO;Aerolíneas Argentinas;;70;70
2025-06;AEP - AFA;Aerolíneas Argentinas;;2904;2904
2025-06;AEP - AFA;Flybondi;;92;92
2025-06;AEP - ASU;Aerolíneas Argentinas;;5170;5170
2025-06;AEP - ASU;Amaszonas;;3168;3168
2025-06;AEP - ASU;JetSMART Airlines;;7347;7347
2025-06;AEP - BHI;Aerolíneas Argentinas;;18608;18608
2025-06;AEP - BHI;Flybondi;;77;77
2025-06;AEP - BHI;JetSMART Airlines;;107;107
2025-06;AEP - BOG;Aerolíneas Argentinas;;5998;5998
2025-06;AEP - BOG;Avianca;;7903;7903
2025-06;AEP - BRC;Aerolíneas Argentinas;;55010;55010
2025-06;AEP - BRC;Flybondi;;19567;19567
2025-06;AEP - BRC;JetSMART Airlines;;37672;37672
2025-06;AEP - BSB;Fuerza Aérea Brasilera;25;;25
2025-06;AEP - BSB;Gol Transportes Aéreos;;6515;6515
2025-06;AEP - CNF;Gol Transportes Aéreos;;2454;2454
2025-06;AEP - CNQ;Aerolíneas Argentinas;;7077;7077
2025-06;AEP - CNQ;Flybondi;;9976;9976
2025-06;AEP - COR;Aerolíneas Argentinas;;57272;57272
2025-06;AEP - COR;Flybondi;;21236;21236
2025-06;AEP - COR;JetSMART Airlines;;36497;36497
2025-06;AEP - CPC;Aerolíneas Argentinas;;10472;10472
2025-06;AEP - CPC;JetSMART Airlines;;8496;8496
2025-06;AEP - CRD;Aerolíneas Argentinas;;24385;24385
2025-06;AEP - CRD;Flybondi;;4432;4432
2025-06;AEP - CRD;JetSMART Airlines;;5819;5819
2025-06;AEP - CTC;Aerolíneas Argentinas;;5811;5811
2025-06;AEP - CTC;Flybondi;;228;228
2025-06;AEP - CWB;Aerolíneas Argentinas;;3435;3435
2025-06;AEP - CWB;TAM Linhas Aéreas;;147;147
2025-06;AEP - EQS;Aerolíneas Argentinas;;4097;4097
2025-06;AEP - FLN;Gol Transportes Aéreos;;9268;9268
2025-06;AEP - FLN;JetSMART Airlines;;2398;2398
2025-06;AEP - FMA;Aerolíneas Argentinas;;7878;7878
2025-06;AEP - FMA;Flybondi;;78;78
2025-06;AEP - FOR;Gol Transportes Aéreos;;1152;1152
2025-06;AEP - FTE;Aerolíneas Argentinas;;13485;13485
2025-06;AEP - FTE;Flybondi;;2141;2141
2025-06;AEP - GIG;Aerolíneas Argentinas;;26976;26976
2025-06;AEP - GIG;Flybondi;;6607;6607
2025-06;AEP - GIG;Gol Transportes Aéreos;;17453;17453
2025-06;AEP - GIG;JetSMART Airlines;;14819;14819
2025-06;AEP - GIG;TAM Linhas Aéreas;;120;120
2025-06;AEP - GRU;Aerolíneas Argentinas;;25411;25411
2025-06;AEP - GRU;Flybondi;;4040;4040
2025-06;AEP - GRU;Gol Transportes Aéreos;;41679;41679
