AñoMes,RutaCompleta,Tipo de Movimiento,Aerolinea Nombre,Clasificación Vuelo,Clase de vuelo Comercial Av. Gral,Pax,Asientos_Pax,Vuelos,PromedioMovimientosSemanal por mes (frecuencia semanal) todas las rutas,Clasificación SNA Movimiento
2026-06,AEP - SLA,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"13813,0",15722,"102,5",24,SNA - Despegue
2026-06,AEP - GRU,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"13847,0",18821,"102,0",24,Fuera del SNA
2026-02,EQS - EQS,Aterrizaje,"",Cabotaje,Av. General,"2,0",148,"95,0",24,SNA - Aterrizaje
2026-01,AEP - CRD,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"11246,0",12254,"105,0",24,SNA - Aterrizaje
2026-01,AEP - CRD,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"11308,0",12254,"105,0",24,SNA - Despegue
2026-03,AEP - MVD,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"10033,0",12857,"105,0",24,Fuera del SNA
2026-01,AEP - GRU,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"17156,0",19098,"104,0",23,Fuera del SNA
2026-05,AEP - GRU,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"14849,0",19112,"104,0",23,Fuera del SNA
2026-04,AEP - GRU,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"12166,0",16994,"100,0",23,Fuera del SNA
2026-03,AEP - BHI,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"10790,5",12750,"103,0",23,SNA - Despegue
2026-03,AEP - MDQ,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"11489,0",12978,"103,0",23,SNA - Aterrizaje
2026-01,AEP - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"15045,0",17828,"103,0",23,Fuera del SNA
2026-01,AEP - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"16678,0",17822,"103,0",23,Fuera del SNA
2026-03,AEP - BHI,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"10749,5",12624,"102,5",23,SNA - Aterrizaje
2026-03,AEP - MDQ,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"11291,5",12882,"102,0",23,SNA - Despegue
2026-03,EZE - MIA,Despegue,American Airlines,Internacional,Comercial,"23464,0",27246,"102,0",23,Fuera del SNA
2026-02,AEP - CRD,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"10073,5",10558,"92,0",23,SNA - Aterrizaje
2026-02,AEP - CRD,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"10044,0",10584,"92,0",23,SNA - Despegue
2026-02,AEP - FLN,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"13954,0",15604,"92,0",23,Fuera del SNA
2026-06,AFA - AFA,Aterrizaje,"",Cabotaje,Av. General,"3,0",0,"98,5",23,SNA - Aterrizaje
2026-06,AFA - AFA,Despegue,"",Cabotaje,Av. General,"3,0",0,"98,0",23,SNA - Despegue
2026-03,EZE - MIA,Aterrizaje,American Airlines,Internacional,Comercial,"25374,0",27130,"101,0",23,Fuera del SNA
2026-06,AEP - SCL,Aterrizaje,LATAM,Internacional,Comercial,"13754,0",16546,"97,0",23,Fuera del SNA
2026-06,AEP - SCL,Despegue,LATAM,Internacional,Comercial,"12024,0",16534,"97,0",23,Fuera del SNA
2026-01,AEP - GRU,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"12518,0",17012,"100,0",23,Fuera del SNA
2026-03,AEP - SCL,Aterrizaje,LATAM,Internacional,Comercial,"16278,0",17336,"100,0",23,Fuera del SNA
2026-02,AEP - FLN,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"14921,0",15410,"90,0",23,Fuera del SNA
2026-02,AEP - TUC,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"11017,0",11773,"89,5",22,SNA - Aterrizaje
2026-02,AEP - TUC,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"11044,0",11773,"89,5",22,SNA - Despegue
2026-01,AEP - GRU,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"15606,0",16852,"99,0",22,Fuera del SNA
2026-01,AEP - GRU,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"14020,0",18231,"99,0",22,Fuera del SNA
2026-03,AEP - GRU,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"14605,0",18248,"99,0",22,Fuera del SNA
2026-06,EZE - MAD,Aterrizaje,Iberia Airlines,Internacional,Comercial,"29066,0",32724,"95,0",22,Fuera del SNA
2026-03,AEP - GRU,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"15300,0",18080,"98,0",22,Fuera del SNA
2026-02,FDO - PDP,Despegue,"",Internacional,Comercial,"92,0",455,"88,0",22,Fuera del SNA
2026-02,AEP - GRU,Aterrizaje,TAM Linhas Aéreas,Internacional,Comercial,"14639,0",15490,"88,0",22,Fuera del SNA
2026-02,AEP - GRU,Despegue,TAM Linhas Aéreas,Internacional,Comercial,"13639,0",15490,"88,0",22,Fuera del SNA
2026-06,EZE - MAD,Despegue,Iberia Airlines,Internacional,Comercial,"30110,0",32346,"94,0",22,Fuera del SNA
2026-06,AEP - MDZ,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"16903,5",19725,"94,0",22,SNA - Aterrizaje
2026-03,FDO - FDO,Aterrizaje,"",Cabotaje,Comercial,"7,5",48,"97,0",22,SNA - Aterrizaje
2026-05,COR - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"13582,0",15306,"97,0",22,Fuera del SNA
2026-05,AEP - MDZ,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"18781,0",20919,"96,5",22,SNA - Aterrizaje
2026-02,BOG - EZE,Despegue,Avianca,Internacional,Comercial,"14869,0",17076,"87,0",22,Fuera del SNA
2026-02,AEP - GRU,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"14433,0",15951,"87,0",22,Fuera del SNA
2026-06,AEP - MDZ,Despegue,JetSMART Airlines,Cabotaje,Comercial,"16563,0",19485,"93,0",22,SNA - Despegue
2026-01,BOG - EZE,Despegue,Avianca,Internacional,Comercial,"20169,0",22158,"96,0",22,Fuera del SNA
2026-02,BRC - EZE,Aterrizaje,Flybondi,Cabotaje,Comercial,"13996,5",15804,"86,5",22,SNA - Aterrizaje
2026-02,BRC - EZE,Despegue,Flybondi,Cabotaje,Comercial,"14016,0",15800,"86,5",22,SNA - Despegue
2026-05,AEP - MDZ,Despegue,JetSMART Airlines,Cabotaje,Comercial,"18578,5",20760,"95,5",22,SNA - Despegue
2026-04,EZE - MIA,Despegue,American Airlines,Internacional,Comercial,"22916,0",23722,"92,0",21,Fuera del SNA
2026-04,BOG - EZE,Aterrizaje,Avianca,Internacional,Comercial,"16413,0",18582,"92,0",21,Fuera del SNA
2026-04,BOG - EZE,Despegue,Avianca,Internacional,Comercial,"16787,0",18206,"92,0",21,Fuera del SNA
2026-03,BOG - EZE,Despegue,Avianca,Internacional,Comercial,"16241,0",18749,"95,0",21,Fuera del SNA
2026-05,BOG - EZE,Aterrizaje,Avianca,Internacional,Comercial,"16738,0",19290,"95,0",21,Fuera del SNA
2026-05,BOG - EZE,Despegue,Avianca,Internacional,Comercial,"16617,0",19083,"95,0",21,Fuera del SNA
2026-02,AEP - GRU,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"13136,0",14331,"85,0",21,Fuera del SNA
2026-02,BOG - EZE,Aterrizaje,Avianca,Internacional,Comercial,"15839,0",17173,"85,0",21,Fuera del SNA
2026-06,AEP - TUC,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"10920,0",12202,"91,0",21,SNA - Despegue
2026-01,BOG - EZE,Aterrizaje,Avianca,Internacional,Comercial,"16319,0",21978,"93,0",21,Fuera del SNA
2026-03,BOG - EZE,Aterrizaje,Avianca,Internacional,Comercial,"17387,0",18719,"93,0",21,Fuera del SNA
2026-05,EZE - MAD,Despegue,Iberia Airlines,Internacional,Comercial,"31658,0",32456,"93,0",21,Fuera del SNA
2026-04,AEP - MDZ,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"15523,0",17982,"90,0",21,SNA - Aterrizaje
2026-01,AEP - SCL,Aterrizaje,LATAM,Internacional,Comercial,"14224,0",15946,"93,0",21,Fuera del SNA
2026-02,EZE - SCL,Aterrizaje,LATAM,Internacional,Comercial,"15960,0",17693,"84,0",21,Fuera del SNA
2026-03,EZE - SCL,Despegue,LATAM,Internacional,Comercial,"11866,0",16535,"93,0",21,Fuera del SNA
2026-04,AEP - SCL,Despegue,LATAM,Internacional,Comercial,"12413,0",15390,"90,0",21,Fuera del SNA
2026-04,AEP - LIM,Aterrizaje,LATAM Perú,Internacional,Comercial,"13361,0",15402,"90,0",21,Fuera del SNA
2026-01,EQS - EQS,Despegue,"",Cabotaje,Av. General,"43,0",0,"92,5",21,SNA - Despegue
2026-03,FDO - FDO,Despegue,"",Cabotaje,Comercial,"12,0",48,"92,5",21,SNA - Despegue
2026-06,AEP - TUC,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"10713,5",11937,"89,5",21,SNA - Aterrizaje
2026-04,AEP - MDZ,Despegue,JetSMART Airlines,Cabotaje,Comercial,"15419,0",17862,"89,5",21,SNA - Despegue
2026-05,AEP - GRU,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"11800,0",15744,"92,0",21,Fuera del SNA
2026-05,AEP - GRU,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"11274,0",15725,"92,0",21,Fuera del SNA
2026-05,COR - PTY,Despegue,Copa Airlines,Internacional,Comercial,"12895,0",14444,"92,0",21,Fuera del SNA
2026-01,EZE - MAD,Aterrizaje,Iberia Airlines,Internacional,Comercial,"26587,0",30586,"92,0",21,Fuera del SNA
2026-01,EZE - MAD,Despegue,Iberia Airlines,Internacional,Comercial,"29927,0",30586,"92,0",21,Fuera del SNA
2026-05,EZE - MAD,Aterrizaje,Iberia Airlines,Internacional,Comercial,"25504,0",32070,"92,0",21,Fuera del SNA
2026-01,AEP - COR,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"16385,0",19920,"92,0",21,SNA - Aterrizaje
2026-01,AEP - COR,Despegue,JetSMART Airlines,Cabotaje,Comercial,"16376,5",19920,"92,0",21,SNA - Despegue
2026-03,AEP - LIM,Aterrizaje,LATAM Perú,Internacional,Comercial,"14962,0",15642,"92,0",21,Fuera del SNA
2026-04,AEP - MDQ,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"10072,0",11965,"89,0",21,SNA - Aterrizaje
2026-04,EZE - MIA,Aterrizaje,American Airlines,Internacional,Comercial,"19585,0",23053,"89,0",21,Fuera del SNA
2026-04,AEP - IGR,Despegue,JetSMART Airlines,Cabotaje,Comercial,"15844,5",18687,"89,0",21,SNA - Despegue
2026-06,AEP - IGR,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"16194,0",19551,"89,0",21,SNA - Aterrizaje
2026-06,AEP - IGR,Despegue,JetSMART Airlines,Cabotaje,Comercial,"16297,0",19524,"89,0",21,SNA - Despegue
2026-02,AEP - GRU,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"10851,0",13991,"83,0",21,Fuera del SNA
2026-02,COR - PTY,Despegue,Copa Airlines,Internacional,Comercial,"11910,0",13038,"83,0",21,Fuera del SNA
2026-02,FDO - FDO,Despegue,"",Cabotaje,Comercial,"11,5",290,"82,5",21,SNA - Despegue
2026-04,AEP - MDQ,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"10033,5",11795,"88,0",21,SNA - Despegue
2026-06,AEP - GRU,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"10590,0",15096,"88,0",21,Fuera del SNA
2026-04,COR - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"11994,0",13784,"88,0",21,Fuera del SNA
2026-06,COR - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"10972,0",13840,"88,0",21,Fuera del SNA
2026-04,AEP - IGR,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"15658,5",18474,"88,0",21,SNA - Aterrizaje
2026-04,AEP - SCL,Aterrizaje,LATAM,Internacional,Comercial,"13493,0",15048,"88,0",21,Fuera del SNA
2026-02,FDO - FDO,Aterrizaje,"",Cabotaje,Comercial,"9,5",299,"82,0",21,SNA - Aterrizaje
2026-02,COR - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"12017,0",12884,"82,0",21,Fuera del SNA
2026-02,EZE - MAD,Aterrizaje,Iberia Airlines,Internacional,Comercial,"26366,0",27326,"82,0",21,Fuera del SNA
2026-02,AEP - SCL,Aterrizaje,LATAM,Internacional,Comercial,"13631,0",14298,"82,0",21,Fuera del SNA
2026-04,AEP - BHI,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"9459,5",11111,"87,5",20,SNA - Despegue
2026-06,AEP - BRC,Despegue,JetSMART Airlines,Cabotaje,Comercial,"15966,5",19164,"87,5",20,SNA - Despegue
2026-02,AEP - COR,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"14510,5",17319,"81,5",20,SNA - Aterrizaje
2026-01,AEP - LIM,Aterrizaje,LATAM Perú,Internacional,Comercial,"12861,0",15096,"90,0",20,Fuera del SNA
2026-05,AEP - LIM,Despegue,LATAM Perú,Internacional,Comercial,"13591,0",15432,"90,0",20,Fuera del SNA
2026-06,AEP - GRU,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"11813,0",14926,"87,0",20,Fuera del SNA
2026-06,AEP - USH,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"13384,0",14986,"87,0",20,SNA - Despegue
2026-04,COR - PTY,Despegue,Copa Airlines,Internacional,Comercial,"12538,0",13636,"87,0",20,Fuera del SNA
2026-06,COR - PTY,Despegue,Copa Airlines,Internacional,Comercial,"10997,0",13666,"87,0",20,Fuera del SNA
2026-06,AEP - BRC,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"16044,0",19017,"87,0",20,SNA - Aterrizaje
2026-02,EZE - MAD,Despegue,Iberia Airlines,Internacional,Comercial,"25335,0",27038,"81,0",20,Fuera del SNA
2026-03,RGL - RGL,Despegue,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",320,"89,5",20,SNA - Despegue
2026-04,AEP - BHI,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"9395,0",11010,"86,5",20,SNA - Aterrizaje
2026-05,AEP - BHI,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"9436,0",10683,"89,0",20,SNA - Despegue
2026-05,AEP - GIG,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"13267,0",15116,"89,0",20,Fuera del SNA
2026-05,AEP - GIG,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"12303,0",15135,"89,0",20,Fuera del SNA
2026-05,AEP - USH,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"13724,0",15450,"89,0",20,SNA - Despegue
2026-01,COR - PTY,Despegue,Copa Airlines,Internacional,Comercial,"13384,0",13924,"89,0",20,Fuera del SNA
2026-03,EZE - MAD,Aterrizaje,Iberia Airlines,Internacional,Comercial,"26521,0",29666,"89,0",20,Fuera del SNA
2026-03,EZE - MAD,Despegue,Iberia Airlines,Internacional,Comercial,"27934,0",29674,"89,0",20,Fuera del SNA
2026-03,EZE - SCL,Aterrizaje,LATAM,Internacional,Comercial,"15366,0",18504,"89,0",20,Fuera del SNA
2026-04,AEP - MVD,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"8004,0",10430,"86,0",20,Fuera del SNA
2026-02,AEP - PDP,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"7288,0",9652,"80,0",20,Fuera del SNA
2026-02,AEP - MDZ,Aterrizaje,Flybondi,Cabotaje,Comercial,"13790,5",15093,"80,0",20,SNA - Aterrizaje
2026-02,AEP - COR,Despegue,JetSMART Airlines,Cabotaje,Comercial,"13915,5",16986,"80,0",20,SNA - Despegue
2026-03,RGL - RGL,Aterrizaje,Fuerza Aérea Argentina,Cabotaje,Av. General,"0,0",312,"88,5",20,SNA - Aterrizaje
2026-04,AEP - NQN,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"14452,5",17847,"85,5",20,SNA - Aterrizaje
2026-02,AEP - MDZ,Despegue,Flybondi,Cabotaje,Comercial,"13653,5",14999,"79,5",20,SNA - Despegue
2026-02,EZE - IGR,Aterrizaje,Flybondi,Cabotaje,Comercial,"12953,5",14522,"79,5",20,SNA - Aterrizaje
2026-05,AEP - BHI,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"9331,0",10508,"88,0",20,SNA - Aterrizaje
2026-01,COR - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"12081,0",13770,"88,0",20,Fuera del SNA
2026-03,COR - PTY,Despegue,Copa Airlines,Internacional,Comercial,"12434,0",13860,"88,0",20,Fuera del SNA
2026-01,EZE - SCL,Aterrizaje,LATAM,Internacional,Comercial,"15360,0",17928,"88,0",20,Fuera del SNA
2026-04,AEP - MVD,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"8335,0",10260,"85,0",20,Fuera del SNA
2026-06,AEP - LIM,Despegue,LATAM Perú,Internacional,Comercial,"11684,0",14766,"85,0",20,Fuera del SNA
2026-02,AEP - PDP,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"8282,0",9482,"79,0",20,Fuera del SNA
2026-02,AEP - COR,Despegue,Flybondi,Cabotaje,Comercial,"12134,0",14931,"79,0",20,SNA - Despegue
2026-06,AEP - USH,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"13002,0",14566,"84,5",20,SNA - Aterrizaje
2026-04,AEP - NQN,Despegue,JetSMART Airlines,Cabotaje,Comercial,"14368,0",17688,"84,5",20,SNA - Despegue
2026-03,FDO - PDP,Despegue,"",Internacional,Av. General,"117,0",916,"87,0",20,Fuera del SNA
2026-05,AEP - USH,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"13470,0",15119,"87,0",20,SNA - Aterrizaje
2026-06,BOG - EZE,Despegue,Avianca,Internacional,Comercial,"11378,0",15249,"84,0",20,Fuera del SNA
2026-06,AEP - NQN,Despegue,JetSMART Airlines,Cabotaje,Comercial,"14851,0",18027,"84,0",20,SNA - Despegue
2026-02,EZE - IGR,Despegue,Flybondi,Cabotaje,Comercial,"12653,5",14247,"78,0",20,SNA - Despegue
2026-06,AEP - BHI,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"8568,5",10251,"83,5",19,SNA - Aterrizaje
2026-03,COR - PTY,Aterrizaje,Copa Airlines,Internacional,Comercial,"12575,0",13552,"86,0",19,Fuera del SNA
2026-01,EZE - SCL,Despegue,LATAM,Internacional,Comercial,"12238,0",15189,"86,0",19,Fuera del SNA
2026-06,AEP - BHI,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"8543,0",10203,"83,0",19,SNA - Despegue
2026-06,BOG - EZE,Aterrizaje,Avianca,Internacional,Comercial,"12858,0",15813,"83,0",19,Fuera del SNA
2026-04,EZE - MAD,Aterrizaje,Iberia Airlines,Internacional,Comercial,"20510,0",28976,"83,0",19,Fuera del SNA
2026-04,EZE - MAD,Despegue,Iberia Airlines,Internacional,Comercial,"28410,0",28923,"83,0",19,Fuera del SNA
2026-06,AEP - NQN,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"14632,0",17814,"83,0",19,SNA - Aterrizaje
2026-01,BRC - EZE,Aterrizaje,Flybondi,Cabotaje,Comercial,"14267,5",15791,"85,5",19,SNA - Aterrizaje
2026-01,BRC - EZE,Despegue,Flybondi,Cabotaje,Comercial,"14298,0",15791,"85,5",19,SNA - Despegue
2026-04,EZE - PUJ,Despegue,Arajet,Internacional,Comercial,"12091,0",15226,"82,0",19,Fuera del SNA
2026-04,AEP - SCL,Despegue,Sky Airline,Internacional,Comercial,"10174,0",15252,"82,0",19,Fuera del SNA
2026-02,AEP - COR,Aterrizaje,Flybondi,Cabotaje,Comercial,"11680,0",14459,"76,5",19,SNA - Aterrizaje
2026-06,FDO - FDO,Aterrizaje,"",Cabotaje,Comercial,"8,0",237,"81,5",19,SNA - Aterrizaje
2026-02,AEP - LIM,Aterrizaje,LATAM Perú,Internacional,Comercial,"12186,0",12864,"76,0",19,Fuera del SNA
2026-03,FDO - PDP,Aterrizaje,"",Internacional,Av. General,"89,0",458,"84,0",19,Fuera del SNA
2026-05,EZE - PUJ,Despegue,Arajet,Internacional,Comercial,"11351,0",15564,"84,0",19,Fuera del SNA
2026-01,AEP - BRC,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"16719,5",18285,"83,5",19,SNA - Aterrizaje
2026-02,EZE - USH,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"11042,0",12503,"75,0",19,SNA - Despegue
2026-02,EZE - GIG,Aterrizaje,Flybondi,Internacional,Comercial,"11794,0",13698,"75,0",19,Fuera del SNA
2026-02,EZE - SCL,Despegue,LATAM,Internacional,Comercial,"9493,0",12637,"75,0",19,Fuera del SNA
2026-05,AEP - MVD,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"7520,0",9930,"83,0",19,Fuera del SNA
2026-01,AEP - PDP,Despegue,N/A,Internacional,Comercial,"156,0",0,"83,0",19,Fuera del SNA
2026-04,EZE - PUJ,Aterrizaje,Arajet,Internacional,Comercial,"11395,0",14856,"80,0",19,Fuera del SNA
2026-01,EZE - GIG,Aterrizaje,Flybondi,Internacional,Comercial,"12144,0",14985,"82,0",19,Fuera del SNA
2026-01,EZE - FLN,Despegue,JetSMART Airlines,Internacional,Comercial,"16183,0",19140,"82,0",19,Fuera del SNA
2026-02,EZE - USH,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"10831,5",12329,"74,0",19,SNA - Aterrizaje
2026-01,EZE - USH,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"11945,5",14060,"81,5",18,SNA - Aterrizaje
2026-01,AEP - ROS,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"6349,0",11596,"81,0",18,SNA - Despegue
2026-01,EZE - MIA,Despegue,Aerolíneas Argentinas,Internacional,Comercial,"19349,0",21722,"81,0",18,Fuera del SNA
2026-05,AEP - MVD,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"7278,0",9738,"81,0",18,Fuera del SNA
2026-05,EZE - PUJ,Aterrizaje,Arajet,Internacional,Comercial,"11738,0",15013,"81,0",18,Fuera del SNA
2026-03,AEP - GIG,Despegue,JetSMART Airlines,Internacional,Comercial,"14844,0",17604,"81,0",18,Fuera del SNA
2026-05,AEP - IGR,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"15717,0",17496,"81,0",18,SNA - Aterrizaje
2026-01,EQS - EQS,Aterrizaje,"",Cabotaje,Av. General,"48,0",0,"80,5",18,SNA - Aterrizaje
2026-01,AEP - ROS,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"6249,0",11580,"80,5",18,SNA - Aterrizaje
2026-01,AEP - BRC,Despegue,JetSMART Airlines,Cabotaje,Comercial,"16380,0",17646,"80,5",18,SNA - Despegue
2026-01,EZE - MIA,Aterrizaje,Aerolíneas Argentinas,Internacional,Comercial,"14803,0",21453,"80,0",18,Fuera del SNA
2026-05,EZE - MIA,Despegue,American Airlines,Internacional,Comercial,"19806,0",21035,"80,0",18,Fuera del SNA
2026-03,EZE - GIG,Aterrizaje,Flybondi,Internacional,Comercial,"12665,0",14571,"80,0",18,Fuera del SNA
2026-05,AEP - IGR,Despegue,JetSMART Airlines,Cabotaje,Comercial,"15509,0",17283,"80,0",18,SNA - Despegue
2026-05,AEP - NQN,Despegue,JetSMART Airlines,Cabotaje,Comercial,"15576,5",17256,"80,0",18,SNA - Despegue
2026-01,EZE - USH,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"11601,0",13611,"79,5",18,SNA - Despegue
2026-05,EZE - MIA,Aterrizaje,American Airlines,Internacional,Comercial,"19392,0",20858,"79,0",18,Fuera del SNA
2026-01,AEP - COR,Despegue,Flybondi,Cabotaje,Comercial,"12613,5",14931,"79,0",18,SNA - Despegue
2026-05,AEP - GIG,Aterrizaje,Gol Transportes Aéreos,Internacional,Comercial,"11843,0",14505,"79,0",18,Fuera del SNA
2026-05,AEP - NQN,Aterrizaje,JetSMART Airlines,Cabotaje,Comercial,"15435,5",17097,"79,0",18,SNA - Aterrizaje
2026-05,AEP - SCL,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"12849,0",17394,"79,0",18,Fuera del SNA
2026-04,FDO - PDP,Aterrizaje,"",Internacional,Av. General,"82,0",7,"76,0",18,Fuera del SNA
2026-01,AEP - COR,Aterrizaje,Flybondi,Cabotaje,Comercial,"12948,5",14837,"78,5",18,SNA - Aterrizaje
2026-06,FDO - FDO,Despegue,"",Cabotaje,Comercial,"3,0",141,"75,5",18,SNA - Despegue
2026-03,AEP - ROS,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"7472,0",11063,"78,0",18,SNA - Despegue
2026-05,AEP - SCL,Despegue,JetSMART Airlines,Internacional,Comercial,"12661,0",17208,"78,0",18,Fuera del SNA
2026-03,AEP - ROS,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"7377,5",11015,"77,5",18,SNA - Aterrizaje
2026-02,AEP - BRC,Despegue,JetSMART Airlines,Cabotaje,Comercial,"13549,0",14559,"70,0",18,SNA - Despegue
2026-06,AEP - SCL,Despegue,JetSMART Airlines,Internacional,Comercial,"11105,0",16434,"75,0",18,Fuera del SNA
2026-04,EZE - SCL,Despegue,LATAM,Internacional,Comercial,"11318,0",14124,"75,0",18,Fuera del SNA
2026-05,AEP - MDQ,Aterrizaje,Aerolíneas Argentinas,Cabotaje,Comercial,"8581,5",10185,"77,0",17,SNA - Aterrizaje
2026-05,AEP - MDQ,Despegue,Aerolíneas Argentinas,Cabotaje,Comercial,"8623,0",10222,"77,0",17,SNA - Despegue
2026-03,AEP - COR,Despegue,Flybondi,Cabotaje,Comercial,"11621,5",14553,"77,0",17,SNA - Despegue
2026-01,EZE - FLN,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"12351,0",18048,"77,0",17,Fuera del SNA
2026-03,AEP - COR,Aterrizaje,Flybondi,Cabotaje,Comercial,"11721,5",14459,"76,5",17,SNA - Aterrizaje
2026-04,AEP - SCL,Despegue,JetSMART Airlines,Internacional,Comercial,"11325,0",16410,"74,0",17,Fuera del SNA
2026-06,AEP - SCL,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"11982,0",16302,"74,0",17,Fuera del SNA
2026-02,EZE - FLN,Aterrizaje,JetSMART Airlines,Internacional,Comercial,"13691,0",15912,"69,0",17,Fuera del SNA
2026-05,AEP - GIG,Despegue,Gol Transportes Aéreos,Internacional,Comercial,"10221,0",14010,"76,0",17,Fuera del SNA
