tabla_id;dataset;indicador;unidad;valor;valor_pax;anio;mes_nombre;mes;fecha;periodo_id;region;segmento;entidad_tipo;entidad_nombre;iata
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;849,464;849464;2007;Ene;1;2007-01-01;2007-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;801,922;801922;2007;Feb;2;2007-02-01;2007-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;785,969;785969;2007;Mar;3;2007-03-01;2007-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;718,107;718107;2007;Abr;4;2007-04-01;2007-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;647,934;647934;2007;May;5;2007-05-01;2007-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;643,75;643750;2007;Jun;6;2007-06-01;2007-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;812,948;812948;2007;Jul;7;2007-07-01;2007-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;732,948;732948;2007;Ago;8;2007-08-01;2007-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;707,056;707056;2007;Sep;9;2007-09-01;2007-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;743,43;743430;2007;Oct;10;2007-10-01;2007-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;751,882;751882;2007;Nov;11;2007-11-01;2007-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;797,53;797530;2007;Dic;12;2007-12-01;2007-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;919,573;919573;2008;Ene;1;2008-01-01;2008-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;859,634;859634;2008;Feb;2;2008-02-01;2008-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;874,619;874619;2008;Mar;3;2008-03-01;2008-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;694,833;694833;2008;Abr;4;2008-04-01;2008-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;712,246;712246;2008;May;5;2008-05-01;2008-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;680,18;680180;2008;Jun;6;2008-06-01;2008-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;835,023;835023;2008;Jul;7;2008-07-01;2008-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;779,106;779106;2008;Ago;8;2008-08-01;2008-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;718,577;718577;2008;Sep;9;2008-09-01;2008-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;720,01;720010;2008;Oct;10;2008-10-01;2008-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;705,079;705079;2008;Nov;11;2008-11-01;2008-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;759,41;759410;2008;Dic;12;2008-12-01;2008-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;862,133;862133;2009;Ene;1;2009-01-01;2009-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;772,67;772670;2009;Feb;2;2009-02-01;2009-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;756,32;756320;2009;Mar;3;2009-03-01;2009-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;713,398;713398;2009;Abr;4;2009-04-01;2009-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;637,192;637192;2009;May;5;2009-05-01;2009-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;629,757;629757;2009;Jun;6;2009-06-01;2009-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;640,943;640943;2009;Jul;7;2009-07-01;2009-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;640,262;640262;2009;Ago;8;2009-08-01;2009-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;698,995;698995;2009;Sep;9;2009-09-01;2009-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;789,846;789846;2009;Oct;10;2009-10-01;2009-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;785,954;785954;2009;Nov;11;2009-11-01;2009-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;831,32;831320;2009;Dic;12;2009-12-01;2009-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;959,923;959923;2010;Ene;1;2010-01-01;2010-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;859,334;859334;2010;Feb;2;2010-02-01;2010-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;847,105;847105;2010;Mar;3;2010-03-01;2010-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;771,156;771156;2010;Abr;4;2010-04-01;2010-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;781,698;781698;2010;May;5;2010-05-01;2010-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;768,277;768277;2010;Jun;6;2010-06-01;2010-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;955,809;955809;2010;Jul;7;2010-07-01;2010-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;879,389;879389;2010;Ago;8;2010-08-01;2010-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;898,552;898552;2010;Sep;9;2010-09-01;2010-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;915,063;915063;2010;Oct;10;2010-10-01;2010-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;869,674;869674;2010;Nov;11;2010-11-01;2010-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;927,096;927096;2010;Dic;12;2010-12-01;2010-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1136,613;1136613;2011;Ene;1;2011-01-01;2011-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1000,596;1000596;2011;Feb;2;2011-02-01;2011-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;998,762;998762;2011;Mar;3;2011-03-01;2011-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;912,794;912794;2011;Abr;4;2011-04-01;2011-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;870,851;870851;2011;May;5;2011-05-01;2011-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;741,311;741311;2011;Jun;6;2011-06-01;2011-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1004,006;1004006;2011;Jul;7;2011-07-01;2011-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;924,822;924822;2011;Ago;8;2011-08-01;2011-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;965,471;965471;2011;Sep;9;2011-09-01;2011-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;940,778;940778;2011;Oct;10;2011-10-01;2011-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;939,514;939514;2011;Nov;11;2011-11-01;2011-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;975,288;975288;2011;Dic;12;2011-12-01;2011-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1195,242;1195242;2012;Ene;1;2012-01-01;2012-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1077,722;1077722;2012;Feb;2;2012-02-01;2012-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1066,355;1066355;2012;Mar;3;2012-03-01;2012-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;972,661;972661;2012;Abr;4;2012-04-01;2012-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;901,379;901379;2012;May;5;2012-05-01;2012-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;858,441;858441;2012;Jun;6;2012-06-01;2012-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;993,047;993047;2012;Jul;7;2012-07-01;2012-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;895,703;895703;2012;Ago;8;2012-08-01;2012-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;907,649;907649;2012;Sep;9;2012-09-01;2012-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;901,475;901475;2012;Oct;10;2012-10-01;2012-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;882,692;882692;2012;Nov;11;2012-11-01;2012-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;915,319;915319;2012;Dic;12;2012-12-01;2012-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1104,96;1104960;2013;Ene;1;2013-01-01;2013-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;974,771;974771;2013;Feb;2;2013-02-01;2013-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1030,705;1030705;2013;Mar;3;2013-03-01;2013-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;898,552;898552;2013;Abr;4;2013-04-01;2013-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;797,165;797165;2013;May;5;2013-05-01;2013-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;867,316;867316;2013;Jun;6;2013-06-01;2013-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1006,613;1006613;2013;Jul;7;2013-07-01;2013-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;928,336;928336;2013;Ago;8;2013-08-01;2013-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;926,87;926870;2013;Sep;9;2013-09-01;2013-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;946,413;946413;2013;Oct;10;2013-10-01;2013-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;942,724;942724;2013;Nov;11;2013-11-01;2013-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;966,093;966093;2013;Dic;12;2013-12-01;2013-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1086,107;1086107;2014;Ene;1;2014-01-01;2014-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;977,987;977987;2014;Feb;2;2014-02-01;2014-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;995,285;995285;2014;Mar;3;2014-03-01;2014-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;897,169;897169;2014;Abr;4;2014-04-01;2014-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;902,506;902506;2014;May;5;2014-05-01;2014-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;898,702;898702;2014;Jun;6;2014-06-01;2014-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1002,524;1002524;2014;Jul;7;2014-07-01;2014-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;937,622;937622;2014;Ago;8;2014-08-01;2014-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;900,772;900772;2014;Sep;9;2014-09-01;2014-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;942,296;942296;2014;Oct;10;2014-10-01;2014-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;914,266;914266;2014;Nov;11;2014-11-01;2014-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1043,656;1043656;2014;Dic;12;2014-12-01;2014-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1069,513;1069513;2015;Ene;1;2015-01-01;2015-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;962,236;962236;2015;Feb;2;2015-02-01;2015-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;994,748;994748;2015;Mar;3;2015-03-01;2015-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;914,523;914523;2015;Abr;4;2015-04-01;2015-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;914,1;914100;2015;May;5;2015-05-01;2015-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;869,438;869438;2015;Jun;6;2015-06-01;2015-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1018,035;1018035;2015;Jul;7;2015-07-01;2015-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;999,908;999908;2015;Ago;8;2015-08-01;2015-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;979,856;979856;2015;Sep;9;2015-09-01;2015-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1005,17;1005170;2015;Oct;10;2015-10-01;2015-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;985,354;985354;2015;Nov;11;2015-11-01;2015-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1037,641;1037641;2015;Dic;12;2015-12-01;2015-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1173,595;1173595;2016;Ene;1;2016-01-01;2016-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1100,989;1100989;2016;Feb;2;2016-02-01;2016-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1096,684;1096684;2016;Mar;3;2016-03-01;2016-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;974,447;974447;2016;Abr;4;2016-04-01;2016-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;992,296;992296;2016;May;5;2016-05-01;2016-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;959,973;959973;2016;Jun;6;2016-06-01;2016-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1105,108;1105108;2016;Jul;7;2016-07-01;2016-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1072,242;1072242;2016;Ago;8;2016-08-01;2016-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1060,798;1060798;2016;Sep;9;2016-09-01;2016-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1096,927;1096927;2016;Oct;10;2016-10-01;2016-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1066,91;1066910;2016;Nov;11;2016-11-01;2016-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1150,545;1150545;2016;Dic;12;2016-12-01;2016-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1335,135;1335135;2017;Ene;1;2017-01-01;2017-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1228,625;1228625;2017;Feb;2;2017-02-01;2017-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1263,14;1263140;2017;Mar;3;2017-03-01;2017-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1152,835;1152835;2017;Abr;4;2017-04-01;2017-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1145,244;1145244;2017;May;5;2017-05-01;2017-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1080,129;1080129;2017;Jun;6;2017-06-01;2017-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1300,683;1300683;2017;Jul;7;2017-07-01;2017-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1216,683;1216683;2017;Ago;8;2017-08-01;2017-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1200,783;1200783;2017;Sep;9;2017-09-01;2017-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1247,624;1247624;2017;Oct;10;2017-10-01;2017-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1212,851;1212851;2017;Nov;11;2017-11-01;2017-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1304,438;1304438;2017;Dic;12;2017-12-01;2017-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1539,029;1539029;2018;Ene;1;2018-01-01;2018-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1371,197;1371197;2018;Feb;2;2018-02-01;2018-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1408,464;1408464;2018;Mar;3;2018-03-01;2018-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1285,696;1285696;2018;Abr;4;2018-04-01;2018-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1208,48;1208480;2018;May;5;2018-05-01;2018-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1040,898;1040898;2018;Jun;6;2018-06-01;2018-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1276,211;1276211;2018;Jul;7;2018-07-01;2018-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1168,179;1168179;2018;Ago;8;2018-08-01;2018-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1152,279;1152279;2018;Sep;9;2018-09-01;2018-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1153,848;1153848;2018;Oct;10;2018-10-01;2018-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1128,245;1128245;2018;Nov;11;2018-11-01;2018-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1303,964;1303964;2018;Dic;12;2018-12-01;2018-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1487,138;1487138;2019;Ene;1;2019-01-01;2019-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1315,053;1315053;2019;Feb;2;2019-02-01;2019-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1331,294;1331294;2019;Mar;3;2019-03-01;2019-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1154,911;1154911;2019;Abr;4;2019-04-01;2019-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1134,887;1134887;2019;May;5;2019-05-01;2019-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1096,385;1096385;2019;Jun;6;2019-06-01;2019-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1245,395;1245395;2019;Jul;7;2019-07-01;2019-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1182,237;1182237;2019;Ago;8;2019-08-01;2019-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1125,41;1125410;2019;Sep;9;2019-09-01;2019-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1124,832;1124832;2019;Oct;10;2019-10-01;2019-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1036,729;1036729;2019;Nov;11;2019-11-01;2019-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1142,135;1142135;2019;Dic;12;2019-12-01;2019-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1248,44;1248440;2020;Ene;1;2020-01-01;2020-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;1149,094;1149094;2020;Feb;2;2020-02-01;2020-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;638,827;638827;2020;Mar;3;2020-03-01;2020-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;14,08;14080;2020;Abr;4;2020-04-01;2020-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;18,018;18018;2020;May;5;2020-05-01;2020-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;12,021;12021;2020;Jun;6;2020-06-01;2020-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;11,235;11235;2020;Jul;7;2020-07-01;2020-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;11,943;11943;2020;Ago;8;2020-08-01;2020-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;24,06;24060;2020;Sep;9;2020-09-01;2020-09;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;44,723;44723;2020;Oct;10;2020-10-01;2020-10;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;88,649;88649;2020;Nov;11;2020-11-01;2020-11;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;182,887;182887;2020;Dic;12;2020-12-01;2020-12;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;204,19;204190;2021;Ene;1;2021-01-01;2021-01;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;145,521;145521;2021;Feb;2;2021-02-01;2021-02;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;162,259;162259;2021;Mar;3;2021-03-01;2021-03;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;80,962;80962;2021;Abr;4;2021-04-01;2021-04;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;93,633;93633;2021;May;5;2021-05-01;2021-05;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;109,055;109055;2021;Jun;6;2021-06-01;2021-06;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;74,534;74534;2021;Jul;7;2021-07-01;2021-07;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;100,727;100727;2021;Ago;8;2021-08-01;2021-08;internacional;comercial;SNA;SNA;SNA
2;pasajeros_comerciales_internacional_SNA;pasajeros;pax;114,472;114472;2021;Sep;9;2021-09-01;2021-09;internacional;comercial;SNA;SNA;SNA
