tabla_id;dataset;indicador;unidad;valor;valor_vuelos;anio;mes_nombre;mes;fecha;periodo_id;region;segmento;entidad_tipo;entidad_nombre;iata
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7952;7952;2012;Jul;7;2012-07-01;2012-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7899;7899;2012;Ago;8;2012-08-01;2012-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7929;7929;2012;Sep;9;2012-09-01;2012-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8292;8292;2012;Oct;10;2012-10-01;2012-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8386;8386;2012;Nov;11;2012-11-01;2012-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9053;9053;2012;Dic;12;2012-12-01;2012-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10422;10422;2013;Ene;1;2013-01-01;2013-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8851;8851;2013;Feb;2;2013-02-01;2013-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9071;9071;2013;Mar;3;2013-03-01;2013-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8278;8278;2013;Abr;4;2013-04-01;2013-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7809;7809;2013;May;5;2013-05-01;2013-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8000;8000;2013;Jun;6;2013-06-01;2013-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8475;8475;2013;Jul;7;2013-07-01;2013-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8344;8344;2013;Ago;8;2013-08-01;2013-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7932;7932;2013;Sep;9;2013-09-01;2013-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8506;8506;2013;Oct;10;2013-10-01;2013-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8439;8439;2013;Nov;11;2013-11-01;2013-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9255;9255;2013;Dic;12;2013-12-01;2013-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10191;10191;2014;Ene;1;2014-01-01;2014-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8555;8555;2014;Feb;2;2014-02-01;2014-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9056;9056;2014;Mar;3;2014-03-01;2014-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8401;8401;2014;Abr;4;2014-04-01;2014-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8191;8191;2014;May;5;2014-05-01;2014-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8356;8356;2014;Jun;6;2014-06-01;2014-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8715;8715;2014;Jul;7;2014-07-01;2014-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8189;8189;2014;Ago;8;2014-08-01;2014-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7810;7810;2014;Sep;9;2014-09-01;2014-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8546;8546;2014;Oct;10;2014-10-01;2014-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8307;8307;2014;Nov;11;2014-11-01;2014-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9694;9694;2014;Dic;12;2014-12-01;2014-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9665;9665;2015;Ene;1;2015-01-01;2015-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8404;8404;2015;Feb;2;2015-02-01;2015-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8487;8487;2015;Mar;3;2015-03-01;2015-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7947;7947;2015;Abr;4;2015-04-01;2015-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7933;7933;2015;May;5;2015-05-01;2015-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7473;7473;2015;Jun;6;2015-06-01;2015-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8209;8209;2015;Jul;7;2015-07-01;2015-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8009;8009;2015;Ago;8;2015-08-01;2015-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7777;7777;2015;Sep;9;2015-09-01;2015-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8190;8190;2015;Oct;10;2015-10-01;2015-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8051;8051;2015;Nov;11;2015-11-01;2015-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9197;9197;2015;Dic;12;2015-12-01;2015-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9839;9839;2016;Ene;1;2016-01-01;2016-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8736;8736;2016;Feb;2;2016-02-01;2016-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8855;8855;2016;Mar;3;2016-03-01;2016-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7743;7743;2016;Abr;4;2016-04-01;2016-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8031;8031;2016;May;5;2016-05-01;2016-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7710;7710;2016;Jun;6;2016-06-01;2016-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8046;8046;2016;Jul;7;2016-07-01;2016-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8269;8269;2016;Ago;8;2016-08-01;2016-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7832;7832;2016;Sep;9;2016-09-01;2016-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8353;8353;2016;Oct;10;2016-10-01;2016-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8360;8360;2016;Nov;11;2016-11-01;2016-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9667;9667;2016;Dic;12;2016-12-01;2016-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10486;10486;2017;Ene;1;2017-01-01;2017-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8991;8991;2017;Feb;2;2017-02-01;2017-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9078;9078;2017;Mar;3;2017-03-01;2017-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8337;8337;2017;Abr;4;2017-04-01;2017-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8472;8472;2017;May;5;2017-05-01;2017-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8135;8135;2017;Jun;6;2017-06-01;2017-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9174;9174;2017;Jul;7;2017-07-01;2017-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9130;9130;2017;Ago;8;2017-08-01;2017-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8842;8842;2017;Sep;9;2017-09-01;2017-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9630;9630;2017;Oct;10;2017-10-01;2017-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9620;9620;2017;Nov;11;2017-11-01;2017-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10599;10599;2017;Dic;12;2017-12-01;2017-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;12277;12277;2018;Ene;1;2018-01-01;2018-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10292;10292;2018;Feb;2;2018-02-01;2018-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10275;10275;2018;Mar;3;2018-03-01;2018-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9493;9493;2018;Abr;4;2018-04-01;2018-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9321;9321;2018;May;5;2018-05-01;2018-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8385;8385;2018;Jun;6;2018-06-01;2018-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9583;9583;2018;Jul;7;2018-07-01;2018-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9410;9410;2018;Ago;8;2018-08-01;2018-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8664;8664;2018;Sep;9;2018-09-01;2018-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9311;9311;2018;Oct;10;2018-10-01;2018-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9007;9007;2018;Nov;11;2018-11-01;2018-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10536;10536;2018;Dic;12;2018-12-01;2018-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;11773;11773;2019;Ene;1;2019-01-01;2019-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9715;9715;2019;Feb;2;2019-02-01;2019-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9765;9765;2019;Mar;3;2019-03-01;2019-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8420;8420;2019;Abr;4;2019-04-01;2019-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8070;8070;2019;May;5;2019-05-01;2019-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7869;7869;2019;Jun;6;2019-06-01;2019-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8832;8832;2019;Jul;7;2019-07-01;2019-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8550;8550;2019;Ago;8;2019-08-01;2019-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8122;8122;2019;Sep;9;2019-09-01;2019-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8367;8367;2019;Oct;10;2019-10-01;2019-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7866;7866;2019;Nov;11;2019-11-01;2019-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8981;8981;2019;Dic;12;2019-12-01;2019-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9748;9748;2020;Ene;1;2020-01-01;2020-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8708;8708;2020;Feb;2;2020-02-01;2020-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5649;5649;2020;Mar;3;2020-03-01;2020-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;568;568;2020;Abr;4;2020-04-01;2020-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;685;685;2020;May;5;2020-05-01;2020-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;735;735;2020;Jun;6;2020-06-01;2020-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;852;852;2020;Jul;7;2020-07-01;2020-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;970;970;2020;Ago;8;2020-08-01;2020-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;1089;1089;2020;Sep;9;2020-09-01;2020-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;1255;1255;2020;Oct;10;2020-10-01;2020-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;1906;1906;2020;Nov;11;2020-11-01;2020-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2461;2461;2020;Dic;12;2020-12-01;2020-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2445;2445;2021;Ene;1;2021-01-01;2021-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2193;2193;2021;Feb;2;2021-02-01;2021-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2171;2171;2021;Mar;3;2021-03-01;2021-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;1853;1853;2021;Abr;4;2021-04-01;2021-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;1972;1972;2021;May;5;2021-05-01;2021-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;1987;1987;2021;Jun;6;2021-06-01;2021-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2703;2703;2021;Jul;7;2021-07-01;2021-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2516;2516;2021;Ago;8;2021-08-01;2021-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2063;2063;2021;Sep;9;2021-09-01;2021-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;2887;2887;2021;Oct;10;2021-10-01;2021-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;3979;3979;2021;Nov;11;2021-11-01;2021-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5379;5379;2021;Dic;12;2021-12-01;2021-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;4874;4874;2022;Ene;1;2022-01-01;2022-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;4544;4544;2022;Feb;2;2022-02-01;2022-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5131;5131;2022;Mar;3;2022-03-01;2022-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5631;5631;2022;Abr;4;2022-04-01;2022-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5604;5604;2022;May;5;2022-05-01;2022-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;5231;5231;2022;Jun;6;2022-06-01;2022-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6327;6327;2022;Jul;7;2022-07-01;2022-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6893;6893;2022;Ago;8;2022-08-01;2022-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;6694;6694;2022;Sep;9;2022-09-01;2022-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7344;7344;2022;Oct;10;2022-10-01;2022-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7002;7002;2022;Nov;11;2022-11-01;2022-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8278;8278;2022;Dic;12;2022-12-01;2022-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9436;9436;2023;Ene;1;2023-01-01;2023-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7619;7619;2023;Feb;2;2023-02-01;2023-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8036;8036;2023;Mar;3;2023-03-01;2023-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7637;7637;2023;Abr;4;2023-04-01;2023-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7378;7378;2023;May;5;2023-05-01;2023-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7141;7141;2023;Jun;6;2023-06-01;2023-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7687;7687;2023;Jul;7;2023-07-01;2023-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8211;8211;2023;Ago;8;2023-08-01;2023-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7601;7601;2023;Sep;9;2023-09-01;2023-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8125;8125;2023;Oct;10;2023-10-01;2023-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8369;8369;2023;Nov;11;2023-11-01;2023-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9207;9207;2023;Dic;12;2023-12-01;2023-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10125;10125;2024;Ene;1;2024-01-01;2024-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8779;8779;2024;Feb;2;2024-02-01;2024-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8887;8887;2024;Mar;3;2024-03-01;2024-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8008;8008;2024;Abr;4;2024-04-01;2024-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7754;7754;2024;May;5;2024-05-01;2024-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;7723;7723;2024;Jun;6;2024-06-01;2024-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8969;8969;2024;Jul;7;2024-07-01;2024-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8540;8540;2024;Ago;8;2024-08-01;2024-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8206;8206;2024;Sep;9;2024-09-01;2024-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8371;8371;2024;Oct;10;2024-10-01;2024-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8838;8838;2024;Nov;11;2024-11-01;2024-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10278;10278;2024;Dic;12;2024-12-01;2024-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10865;10865;2025;Ene;1;2025-01-01;2025-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9791;9791;2025;Feb;2;2025-02-01;2025-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10359;10359;2025;Mar;3;2025-03-01;2025-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9548;9548;2025;Abr;4;2025-04-01;2025-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9236;9236;2025;May;5;2025-05-01;2025-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9004;9004;2025;Jun;6;2025-06-01;2025-06;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10191;10191;2025;Jul;7;2025-07-01;2025-07;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10079;10079;2025;Ago;8;2025-08-01;2025-08;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9549;9549;2025;Sep;9;2025-09-01;2025-09;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10086;10086;2025;Oct;10;2025-10-01;2025-10;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10315;10315;2025;Nov;11;2025-11-01;2025-11;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;11983;11983;2025;Dic;12;2025-12-01;2025-12;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;13579;13579;2026;Ene;1;2026-01-01;2026-01;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;11725;11725;2026;Feb;2;2026-02-01;2026-02;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;12193;12193;2026;Mar;3;2026-03-01;2026-03;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;10049;10049;2026;Abr;4;2026-04-01;2026-04;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;9767;9767;2026;May;5;2026-05-01;2026-05;internacional;comercial;SNA;SNA;SNA
1;vuelos_comerciales_internacionales_SNA;vuelos;vuelos;8808;8808;2026;Jun;6;2026-06-01;2026-06;internacional;comercial;SNA;SNA;SNA
