pais,codigo_iata,codigo_oaci,nombre_oficial,anio,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,meses_pasajeros_disponibles,meses_movimientos_disponibles,cobertura_anual,fuente_pasajeros,fuente_movimientos
Colombia,TME,SKTM,Gustavo Vargas Airport,2025,4124,4301,0,0,8425,0,4124,4301,8425,695,924,0,0,1619,0,695,924,1619,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2025,161828,161463,0,19,323291,19,161828,161482,323310,8660,8672,0,0,17332,0,8660,8672,17332,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2025,175787,196927,0,10213,372714,10213,175787,207140,382927,3087,3122,10,10,6209,20,3097,3132,6229,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2025,124066,164059,2,11,288125,13,124068,164070,288138,19068,19052,0,0,38120,0,19068,19052,38120,12,12,anual_completo,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2026,625329,588766,15824,57287,1214095,73111,641153,646053,1287206,6707,6708,180,181,13415,361,6887,6889,13776,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2026,33777,42189,0,0,75966,0,33777,42189,75966,6054,6082,6,3,12136,9,6060,6085,12145,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2026,35238,39547,0,0,74785,0,35238,39547,74785,2145,2194,0,0,4339,0,2145,2194,4339,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2026,122302,137265,8580,18770,259567,27350,130882,156035,286917,2242,2252,91,92,4494,183,2333,2344,4677,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2026,549049,660526,130291,142255,1209575,272546,679340,802781,1482121,11600,11615,1469,1474,23215,2943,13069,13089,26158,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2026,410879,423277,18220,42320,834156,60540,429099,465597,894696,8476,8467,279,292,16943,571,8755,8759,17514,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2026,5570839,4939952,3543855,3790358,10510791,7334213,9114694,8730310,17845004,78489,79017,38502,37979,157506,76481,116991,116996,233987,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2026,17520,19890,0,0,37410,0,17520,19890,37410,1700,1707,0,0,3407,0,1700,1707,3407,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2026,2422,2206,0,0,4628,0,2422,2206,4628,307,300,0,0,607,0,307,300,607,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2026,1076482,1165336,236185,362019,2241818,598204,1312667,1527355,2840022,19096,19204,2465,2366,38300,4831,21561,21570,43131,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2026,1304009,1237230,326490,476810,2541239,803300,1630499,1714040,3344539,13886,13687,3524,3800,27573,7324,17410,17487,34897,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2026,313119,329204,21249,47343,642323,68592,334368,376547,710915,4985,4998,168,168,9983,336,5153,5166,10319,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2026,4571,6684,0,0,11255,0,4571,6684,11255,386,399,0,0,785,0,386,399,785,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2026,31872,34554,0,465,66426,465,31872,35019,66891,1551,1554,0,0,3105,0,1551,1554,3105,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2026,266778,255624,13,7,522402,20,266791,255631,522422,19538,19572,47,56,39110,103,19585,19628,39213,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2026,68695,93533,0,0,162228,0,68695,93533,162228,3883,3869,1,0,7752,1,3884,3869,7753,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2026,23142,24863,0,0,48005,0,23142,24863,48005,1114,1207,0,0,2321,0,1114,1207,2321,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2026,19298,19893,0,0,39191,0,19298,19893,39191,913,918,0,0,1831,0,913,918,1831,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2026,35902,59767,0,0,95669,0,35902,59767,95669,2687,2683,2,2,5370,4,2689,2685,5374,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2026,23693,54117,0,0,77810,0,23693,54117,77810,692,693,0,0,1385,0,692,693,1385,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2026,,,,,,,,,,241,235,0,0,476,0,241,235,476,0,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2026,71861,80197,10,1070,152058,1080,71871,81267,153138,1637,1655,19,20,3292,39,1656,1675,3331,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2026,3424,3566,0,0,6990,0,3424,3566,6990,1310,1317,0,0,2627,0,1310,1317,2627,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2026,1474,1347,0,0,2821,0,1474,1347,2821,327,328,0,0,655,0,327,328,655,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2026,4425,4221,0,0,8646,0,4425,4221,8646,366,329,1,0,695,1,367,329,696,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2026,1955161,2191978,916137,1083822,4147139,1999959,2871298,3275800,6147098,24187,23898,9723,9998,48085,19721,33910,33896,67806,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2026,336139,346542,43,7893,682681,7936,336182,354435,690617,5625,5661,9,8,11286,17,5634,5669,11303,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2026,13609,13441,1,0,27050,1,13610,13441,27051,6068,6064,0,0,12132,0,6068,6064,12132,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2026,13636,11965,0,0,25601,0,13636,11965,25601,743,744,0,0,1487,0,743,744,1487,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2026,12614,14034,0,0,26648,0,12614,14034,26648,1014,1014,0,0,2028,0,1014,1014,2028,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2026,63112,82225,0,0,145337,0,63112,82225,145337,3102,3105,0,0,6207,0,3102,3105,6207,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2026,14845,16492,0,0,31337,0,14845,16492,31337,884,878,0,0,1762,0,884,878,1762,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2026,,,,,,,,,,1707,1705,0,0,3412,0,1707,1705,3412,0,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2026,457163,534665,47483,113862,991828,161345,504646,648527,1153173,7404,7402,523,525,14806,1048,7927,7927,15854,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2026,38673,59151,0,0,97824,0,38673,59151,97824,2719,2778,0,0,5497,0,2719,2778,5497,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2026,150196,168787,0,5599,318983,5599,150196,174386,324582,2251,2260,0,0,4511,0,2251,2260,4511,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2026,22924,27765,0,0,50689,0,22924,27765,50689,994,1012,0,0,2006,0,994,1012,2006,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2026,18934,25326,0,0,44260,0,18934,25326,44260,933,930,0,0,1863,0,933,930,1863,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2026,129638,121703,0,7644,251341,7644,129638,129347,258985,1565,1593,2,3,3158,5,1567,1596,3163,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2026,13382,13392,0,0,26774,0,13382,13392,26774,992,1001,0,0,1993,0,992,1001,1993,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2026,10849,10768,0,0,21617,0,10849,10768,21617,3190,3185,0,0,6375,0,3190,3185,6375,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2026,853317,831147,9667,25164,1684464,34831,862984,856311,1719295,8110,8102,116,122,16212,238,8226,8224,16450,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2026,1436,1555,0,0,2991,0,1436,1555,2991,241,194,0,0,435,0,241,194,435,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2026,,,,,,,,,,176,165,0,0,341,0,176,165,341,0,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2026,28699,33660,0,0,62359,0,28699,33660,62359,1775,1725,2,4,3500,6,1777,1729,3506,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2026,16882,19344,0,0,36226,0,16882,19344,36226,691,695,0,0,1386,0,691,695,1386,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2026,1890,1914,0,0,3804,0,1890,1914,3804,359,473,0,0,832,0,359,473,832,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2026,70197,81755,0,0,151952,0,70197,81755,151952,5259,5256,0,0,10515,0,5259,5256,10515,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2026,102066,89364,1,5936,191430,5937,102067,95300,197367,1906,1903,10,11,3809,21,1916,1914,3830,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2026,51762,67583,0,1,119345,1,51762,67584,119346,10800,10795,0,0,21595,0,10800,10795,21595,6,7,parcial,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
