pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,5,2020-05,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,6,2020-06,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,7,2020-07,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,8,2020-08,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,9,2020-09,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,10,2020-10,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,11,2020-11,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2020,12,2020-12,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,1,2021-01,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,2,2021-02,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,3,2021-03,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,4,2021-04,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,5,2021-05,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,6,2021-06,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,7,2021-07,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,8,2021-08,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,9,2021-09,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,10,2021-10,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,11,2021-11,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2021,12,2021-12,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,1,2022-01,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,2,2022-02,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,3,2022-03,,,,,1765,0,,,1765,,,,,22,0,,,22,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,4,2022-04,,,,,3591,0,,,3591,,,,,77,0,,,77,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,5,2022-05,,,,,1455,0,,,1455,,,,,16,0,,,16,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,6,2022-06,,,,,1871,0,,,1871,,,,,18,0,,,18,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,7,2022-07,,,,,1573,0,,,1573,,,,,17,0,,,17,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,8,2022-08,,,,,2290,0,,,2290,,,,,24,0,,,24,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,9,2022-09,,,,,1688,0,,,1688,,,,,16,0,,,16,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,10,2022-10,,,,,1765,0,,,1765,,,,,18,0,,,18,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,11,2022-11,,,,,1581,0,,,1581,,,,,16,0,,,16,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2022,12,2022-12,,,,,910,0,,,910,,,,,14,0,,,14,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,1,2023-01,,,,,985,0,,,985,,,,,18,0,,,18,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,2,2023-02,,,,,1061,0,,,1061,,,,,15,0,,,15,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,3,2023-03,,,,,2561,0,,,2561,,,,,59,0,,,59,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,4,2023-04,,,,,2137,0,,,2137,,,,,50,0,,,50,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,5,2023-05,,,,,1747,0,,,1747,,,,,19,0,,,19,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,6,2023-06,,,,,633,0,,,633,,,,,8,0,,,8,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,7,2023-07,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,8,2023-08,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,9,2023-09,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,10,2023-10,,,,,876,0,,,876,,,,,9,0,,,9,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,11,2023-11,,,,,1534,0,,,1534,,,,,20,0,,,20,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2023,12,2023-12,,,,,976,0,,,976,,,,,15,0,,,15,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,1,2024-01,,,,,785,0,,,785,,,,,12,0,,,12,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,2,2024-02,,,,,409,0,,,409,,,,,6,0,,,6,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,3,2024-03,,,,,948,0,,,948,,,,,19,0,,,19,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,4,2024-04,,,,,934,0,,,934,,,,,12,0,,,12,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,5,2024-05,,,,,778,0,,,778,,,,,42,0,,,42,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,6,2024-06,,,,,0,0,,,0,,,,,0,0,,,0,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,7,2024-07,,,,,1100,0,,,1100,,,,,20,0,,,20,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,8,2024-08,,,,,1278,0,,,1278,,,,,26,0,,,26,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,9,2024-09,,,,,1209,368,,,1577,,,,,29,12,,,41,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,10,2024-10,,,,,1230,0,,,1230,,,,,22,0,,,22,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,11,2024-11,,,,,948,0,,,948,,,,,23,0,,,23,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2024,12,2024-12,,,,,1105,10,,,1115,,,,,20,2,,,22,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,1,2025-01,,,,,1286,4,,,1290,,,,,27,1,,,28,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,2,2025-02,,,,,1271,0,,,1271,,,,,25,0,,,25,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,3,2025-03,,,,,4720,16,,,4736,,,,,72,1,,,73,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,4,2025-04,,,,,994,0,,,994,,,,,14,0,,,14,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,5,2025-05,,,,,1365,0,,,1365,,,,,44,0,,,44,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,6,2025-06,,,,,1212,0,,,1212,,,,,20,0,,,20,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,7,2025-07,,,,,1520,0,,,1520,,,,,25,0,,,25,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,8,2025-08,,,,,1470,0,,,1470,,,,,29,0,,,29,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,9,2025-09,,,,,1249,0,,,1249,,,,,23,0,,,23,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,10,2025-10,,,,,1397,0,,,1397,,,,,31,0,,,31,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,11,2025-11,,,,,1295,0,,,1295,,,,,19,0,,,19,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2025,12,2025-12,,,,,1825,0,,,1825,,,,,35,0,,,35,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
Argentina,RHD,SANR,Aeropuerto Internacional Termas de Río Hondo,2026,1,2026-01,,,,,1254,0,,,1254,,,,,20,0,,,20,mensual_total_sin_apertura_arribados_partidos,mensual_total_sin_apertura_aterrizajes_despegues,"SIAC ANAC Argentina - Tablas 9 y 10, pasajeros comerciales por aeropuerto","SIAC ANAC Argentina - Tablas 12 y 13, movimientos comerciales por aeropuerto"
