pais,codigo_iata,codigo_oaci,nombre_oficial,anio,mes,anio_mes,pax_nacionales_arribados,pax_nacionales_partidos,pax_internacionales_arribados,pax_internacionales_partidos,pax_nacionales_total,pax_internacionales_total,pax_arribados_total,pax_partidos_total,pax_totales,mov_nacionales_aterrizajes,mov_nacionales_despegues,mov_internacionales_aterrizajes,mov_internacionales_despegues,mov_nacionales_total,mov_internacionales_total,mov_aterrizajes_total,mov_despegues_total,mov_totales,cobertura_pasajeros,cobertura_movimientos,fuente_pasajeros,fuente_movimientos
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2021,12,2021-12,12516,17471,21,8,29987,29,12537,17479,30016,274,281,7,6,555,13,281,287,568,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2021,12,2021-12,587,671,0,0,1258,0,587,671,1258,235,231,0,0,466,0,235,231,466,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2021,12,2021-12,295,339,0,0,634,0,295,339,634,39,40,0,0,79,0,39,40,79,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2021,12,2021-12,532,564,0,0,1096,0,532,564,1096,48,49,0,0,97,0,48,49,97,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2021,12,2021-12,334654,361283,109718,87976,695937,197694,444372,449259,893631,3489,3443,909,943,6932,1852,4398,4386,8784,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2021,12,2021-12,53834,34067,414,282,87901,696,54248,34349,88597,824,831,1,0,1655,1,825,831,1656,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2021,12,2021-12,1738,1974,0,0,3712,0,1738,1974,3712,679,663,0,0,1342,0,679,663,1342,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2021,12,2021-12,7666,6778,0,0,14444,0,7666,6778,14444,213,205,0,0,418,0,213,205,418,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2021,12,2021-12,2987,1896,0,0,4883,0,2987,1896,4883,277,276,0,0,553,0,277,276,553,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2021,12,2021-12,9761,9026,0,0,18787,0,9761,9026,18787,487,484,0,0,971,0,487,484,971,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2021,12,2021-12,1693,1998,0,0,3691,0,1693,1998,3691,163,167,0,0,330,0,163,167,330,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2021,12,2021-12,,,,,,,,,,204,204,0,0,408,0,204,204,408,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2021,12,2021-12,94540,89343,15129,9363,183883,24492,109669,98706,208375,1066,1066,65,66,2132,131,1131,1132,2263,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2021,12,2021-12,3845,3752,0,0,7597,0,3845,3752,7597,255,254,0,0,509,0,255,254,509,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2021,12,2021-12,24333,21414,215,166,45747,381,24548,21580,46128,273,273,0,0,546,0,273,273,546,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2021,12,2021-12,5664,5482,0,0,11146,0,5664,5482,11146,189,187,0,0,376,0,189,187,376,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2021,12,2021-12,1111,1506,14,0,2617,14,1125,1506,2631,217,217,0,0,434,0,217,217,434,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2021,12,2021-12,16881,16675,200,241,33556,441,17081,16916,33997,136,154,0,0,290,0,136,154,290,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2021,12,2021-12,1348,1376,0,0,2724,0,1348,1376,2724,209,206,0,0,415,0,209,206,415,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2021,12,2021-12,2146,2311,0,0,4457,0,2146,2311,4457,619,627,0,0,1246,0,619,627,1246,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2021,12,2021-12,161519,147444,916,819,308963,1735,162435,148263,310698,1257,1251,5,6,2508,11,1262,1257,2519,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2021,12,2021-12,390,373,0,0,763,0,390,373,763,27,23,0,0,50,0,27,23,50,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2021,12,2021-12,,,,,,,,,,17,12,0,0,29,0,17,12,29,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2021,12,2021-12,5967,5396,0,0,11363,0,5967,5396,11363,310,311,1,1,621,2,311,312,623,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2021,12,2021-12,1014,917,0,0,1931,0,1014,917,1931,65,65,4,2,130,6,69,67,136,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2021,12,2021-12,435,347,0,0,782,0,435,347,782,110,112,0,0,222,0,110,112,222,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2021,12,2021-12,12127,16313,0,0,28440,0,12127,16313,28440,872,866,0,0,1738,0,872,866,1738,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2021,12,2021-12,23586,7830,337,212,31416,549,23923,8042,31965,290,294,0,0,584,0,290,294,584,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2021,12,2021-12,7599,6967,0,0,14566,0,7599,6967,14566,2730,2714,0,0,5444,0,2730,2714,5444,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2022,1,2022-01,114513,115748,902,1117,230261,2019,115415,116865,232280,1277,1277,20,19,2554,39,1297,1296,2593,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2022,1,2022-01,10246,11379,0,0,21625,0,10246,11379,21625,861,863,0,0,1724,0,861,863,1724,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2022,1,2022-01,7495,8188,0,0,15683,0,7495,8188,15683,401,395,0,0,796,0,401,395,796,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2022,1,2022-01,13150,17331,3535,4181,30481,7716,16685,21512,38197,258,260,26,26,518,52,284,286,570,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2022,1,2022-01,103793,113710,18662,21674,217503,40336,122455,135384,257839,1649,1683,197,195,3332,392,1846,1878,3724,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2022,1,2022-01,70600,81334,5358,5943,151934,11301,75958,87277,163235,1053,1054,40,36,2107,76,1093,1090,2183,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2022,1,2022-01,816590,709203,307661,325495,1525793,633156,1124251,1034698,2158949,8893,8947,3816,3770,17840,7586,12709,12717,25426,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2022,1,2022-01,2931,4098,0,0,7029,0,2931,4098,7029,408,404,0,0,812,0,408,404,812,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2022,1,2022-01,247,291,0,0,538,0,247,291,538,33,31,0,0,64,0,33,31,64,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2022,1,2022-01,232579,233094,42626,62742,465673,105368,275205,295836,571041,2926,2937,402,385,5863,787,3328,3322,6650,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2022,1,2022-01,223108,257649,31370,38544,480757,69914,254478,296193,550671,2265,2274,294,337,4539,631,2559,2611,5170,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2022,1,2022-01,29157,52383,3388,3887,81540,7275,32545,56270,88815,632,636,15,15,1268,30,647,651,1298,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2022,1,2022-01,2481,2600,0,0,5081,0,2481,2600,5081,100,105,0,0,205,0,100,105,205,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2022,1,2022-01,1805,2248,17,12,4053,29,1822,2260,4082,157,153,0,0,310,0,157,153,310,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2022,1,2022-01,54510,43903,0,0,98413,0,54510,43903,98413,3124,3116,2,2,6240,4,3126,3118,6244,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2022,1,2022-01,11067,12098,0,0,23165,0,11067,12098,23165,887,876,0,0,1763,0,887,876,1763,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2022,1,2022-01,4522,4880,0,0,9402,0,4522,4880,9402,211,198,0,0,409,0,211,198,409,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2022,1,2022-01,2637,3519,0,0,6156,0,2637,3519,6156,169,167,0,0,336,0,169,167,336,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2022,1,2022-01,3138,3812,0,0,6950,0,3138,3812,6950,226,223,0,0,449,0,226,223,449,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2022,1,2022-01,1248,1366,0,0,2614,0,1248,1366,2614,37,37,0,0,74,0,37,37,74,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2022,1,2022-01,,,,,,,,,,18,15,0,0,33,0,18,15,33,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2022,1,2022-01,16616,16140,6,6,32756,12,16622,16146,32768,255,264,3,2,519,5,258,266,524,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2022,1,2022-01,417,553,0,0,970,0,417,553,970,214,203,0,0,417,0,214,203,417,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2022,1,2022-01,262,268,0,0,530,0,262,268,530,31,25,0,0,56,0,31,25,56,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2022,1,2022-01,562,535,0,0,1097,0,562,535,1097,39,39,0,0,78,0,39,39,78,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MDE,SKRG,Jose Maria Córdova International Airport,2022,1,2022-01,356755,361879,66474,103569,718634,170043,423229,465448,888677,3292,3246,931,958,6538,1889,4223,4204,8427,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MTR,SKMR,Los Garzones Airport,2022,1,2022-01,53261,72818,363,433,126079,796,53624,73251,126875,762,751,0,1,1513,1,762,752,1514,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MVP,SKMU,Fabio Alberto Leon Bentley Airport,2022,1,2022-01,1441,1409,0,0,2850,0,1441,1409,2850,410,406,0,0,816,0,410,406,816,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,MZL,SKMZ,La Nubia Airport,2022,1,2022-01,6389,6961,0,0,13350,0,6389,6961,13350,349,348,0,0,697,0,349,348,697,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NQU,SKNQ,Reyes Murillo Airport,2022,1,2022-01,1821,2149,0,0,3970,0,1821,2149,3970,300,302,0,0,602,0,300,302,602,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,NVA,SKNV,Benito Salas Airport,2022,1,2022-01,10056,12054,0,0,22110,0,10056,12054,22110,439,442,0,0,881,0,439,442,881,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PCR,SKPC,German Olano Airport,2022,1,2022-01,1869,1966,0,0,3835,0,1869,1966,3835,149,148,0,0,297,0,149,148,297,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,2022,1,2022-01,,,,,,,,,,178,174,0,0,352,0,178,174,352,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PEI,SKPE,Matecaña International Airport,2022,1,2022-01,76310,97149,11029,11784,173459,22813,87339,108933,196272,1101,1094,61,63,2195,124,1162,1157,2319,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PPN,SKPP,Guillermo León Valencia Airport,2022,1,2022-01,3421,3716,0,0,7137,0,3421,3716,7137,252,247,0,0,499,0,252,247,499,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PSO,SKPS,Antonio Nariño Airport,2022,1,2022-01,20435,21091,151,270,41526,421,20586,21361,41947,291,287,0,0,578,0,291,287,578,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PUU,SKAS,Tres De Mayo Airport,2022,1,2022-01,4994,3803,0,0,8797,0,4994,3803,8797,158,158,0,0,316,0,158,158,316,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,PVA,SKPV,El Embrujo Airport,2022,1,2022-01,1320,998,0,0,2318,0,1320,998,2318,211,209,0,0,420,0,211,209,420,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RCH,SKRH,Almirante Padilla Airport,2022,1,2022-01,16397,17235,109,252,33632,361,16506,17487,33993,132,152,0,0,284,0,132,152,284,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,RVE,SKSA,Los Colonizadores Airport,2022,1,2022-01,1323,1483,0,0,2806,0,1323,1483,2806,214,221,0,0,435,0,214,221,435,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,2022,1,2022-01,1738,1897,0,0,3635,0,1738,1897,3635,426,423,0,0,849,0,426,423,849,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SMR,SKSM,Simón Bolívar International Airport,2022,1,2022-01,160290,129007,672,844,289297,1516,160962,129851,290813,1176,1176,3,5,2352,8,1179,1181,2360,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,SVI,SKSV,Eduardo Falla Solano Airport,2022,1,2022-01,338,356,0,0,694,0,338,356,694,25,25,0,0,50,0,25,25,50,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCD,SKRA,Tarapacá Airport,2022,1,2022-01,,,,,,,,,,22,14,0,0,36,0,22,14,36,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TCO,SKCO,La Florida Airport,2022,1,2022-01,5123,6022,0,0,11145,0,5123,6022,11145,271,271,0,0,542,0,271,271,542,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TLU,SKTL,Golfo de Morrosquillo Airport,2022,1,2022-01,951,125,0,0,1076,0,951,125,1076,72,72,0,0,144,0,72,72,144,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,TME,SKTM,Gustavo Vargas Airport,2022,1,2022-01,343,408,0,0,751,0,343,408,751,88,82,0,0,170,0,88,82,170,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,UIB,SKUI,El Caraño Airport,2022,1,2022-01,9867,16063,0,0,25930,0,9867,16063,25930,841,837,0,0,1678,0,841,837,1678,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VUP,SKVP,Alfonso López Pumarejo Airport,2022,1,2022-01,16431,19512,197,247,35943,444,16628,19759,36387,230,238,0,0,468,0,230,238,468,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,VVC,SKVV,Vanguardia Airport,2022,1,2022-01,6019,6001,0,0,12020,0,6019,6001,12020,2396,2389,0,0,4785,0,2396,2389,4785,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,2022,2,2022-02,127014,112719,2175,2020,239733,4195,129189,114739,243928,1073,1077,25,22,2150,47,1098,1099,2197,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,APO,SKLC,Antonio Roldán Betancur Airport,2022,2,2022-02,9210,9484,0,0,18694,0,9210,9484,18694,764,768,0,0,1532,0,764,768,1532,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AUC,SKUC,Santiago Perez Airport,2022,2,2022-02,6026,6359,0,0,12385,0,6026,6359,12385,423,448,0,0,871,0,423,448,871,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,AXM,SKAR,El Eden Airport,2022,2,2022-02,14340,14689,2839,3505,29029,6344,17179,18194,35373,239,236,25,26,475,51,264,262,526,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BAQ,SKBQ,Ernesto Cortissoz International Airport,2022,2,2022-02,91644,94026,11358,11760,185670,23118,103002,105786,208788,1703,1704,182,173,3407,355,1885,1877,3762,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BGA,SKBG,Palonegro Airport,2022,2,2022-02,67293,59860,3636,4110,127153,7746,70929,63970,134899,1079,1067,28,29,2146,57,1107,1096,2203,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BOG,SKBO,El Dorado International Airport,2022,2,2022-02,684920,714854,220496,268209,1399774,488705,905416,983063,1888479,8418,8471,3412,3362,16889,6774,11830,11833,23663,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BSC,SKBS,José Celestino Mutis Airport,2022,2,2022-02,2255,2322,0,0,4577,0,2255,2322,4577,259,259,0,0,518,0,259,259,518,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,BUN,SKBU,Gerardo Tobar López Airport,2022,2,2022-02,290,329,0,0,619,0,290,329,619,43,43,0,0,86,0,43,43,86,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CLO,SKCL,Alfonso Bonilla Aragon International Airport,2022,2,2022-02,193255,205914,36418,38557,399169,74975,229673,244471,474144,2643,2657,389,373,5300,762,3032,3030,6062,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CTG,SKCG,Rafael Nuñez International Airport,2022,2,2022-02,202167,197409,34552,26577,399576,61129,236719,223986,460705,1890,1887,288,313,3777,601,2178,2200,4378,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CUC,SKCC,Camilo Daza International Airport,2022,2,2022-02,46598,44764,2633,3483,91362,6116,49231,48247,97478,641,640,12,13,1281,25,653,653,1306,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,CZU,SKCZ,Las Brujas Airport,2022,2,2022-02,2075,2125,0,0,4200,0,2075,2125,4200,85,89,0,0,174,0,85,89,174,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EJA,SKEJ,Yariguíes Airport,2022,2,2022-02,3426,2093,9,20,5519,29,3435,2113,5548,303,317,0,0,620,0,303,317,620,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EOH,SKMD,Enrique Olaya Herrera Airport,2022,2,2022-02,47302,40507,0,0,87809,0,47302,40507,87809,2986,2984,3,5,5970,8,2989,2989,5978,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,EYP,SKYP,El Alcaravan - Yopal Airport,2022,2,2022-02,10479,5491,0,0,15970,0,10479,5491,15970,893,877,0,0,1770,0,893,877,1770,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,FLA,SKFL,Gustavo Artunduaga Paredes Airport,2022,2,2022-02,4625,4721,0,0,9346,0,4625,4721,9346,192,189,0,0,381,0,192,189,381,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,GPI,SKGP,Guapi Airport,2022,2,2022-02,2396,2549,0,0,4945,0,2396,2549,4945,119,123,0,0,242,0,119,123,242,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IBE,SKIB,Perales Airport,2022,2,2022-02,4079,4240,0,0,8319,0,4079,4240,8319,342,337,0,0,679,0,342,337,679,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,IPI,SKIP,San Luis Airport,2022,2,2022-02,1145,1194,0,0,2339,0,1145,1194,2339,34,34,0,0,68,0,34,34,68,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LCR,SKHZ,Virgilio Barco Vargas (La Chorrera) Airport,2022,2,2022-02,,,,,,,,,,14,14,0,0,28,0,14,14,28,sin_dato,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LET,SKLT,Alfredo Vásquez Cobo International Airport,2022,2,2022-02,13337,12554,21,6,25891,27,13358,12560,25918,220,228,5,3,448,8,225,231,456,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LMC,SKNA,La Macarena Airport,2022,2,2022-02,569,572,0,0,1141,0,569,572,1141,232,228,0,0,460,0,232,228,460,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LPD,SKLP,La Pedrera Airport,2022,2,2022-02,269,243,0,0,512,0,269,243,512,28,17,0,0,45,0,28,17,45,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
Colombia,LQM,SKLG,Caucaya Airport,2022,2,2022-02,560,544,0,0,1104,0,560,544,1104,25,26,0,0,51,0,25,26,51,disponible,disponible,PasajerosArribadosPartidosxAeropuerto2020-2026,MovimientosxAeropuerto2020-2026
